p_storage1,p_storage2,p_storage3,p_storage4,p_storage5,p_storage6,p_storage7,p_storage8,p_storage9,p_storage10,p_storage11,p_storage12,p_storage13,p_storage14,p_storage15,p_storage16,p_storage17,p_storage18,p_storage19,p_storage20
.12573083,.1322293,.13939753,.14763729,.15458158,.16255683,.17191814,.18221729,.19306315,.20293225,.21595734,.22788863,.24019289,.25567496,.26731363,.28596622,.30277091,.32019699,.33908901,.35636351
.0037703973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.013339761,.000060105122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.1923227,.12509838,.079087391,.04735643,.025962168,.013927849,.0066674785,.0032883894,.0014525272,.00057756196,.00026726769,.000091521048,.000036324407,.000010761182,0,0,0,0,0,0
.83538109,.5211336,.2753672,.13266145,.055713594,.016808601,.0045120087,.0012711389,.00023221879,.000041150106,0,0,0,0,0,0,0,0,0,0
.34033966,.58190733,.8821848,.81618655,.50328791,.28470299,.12922758,.054880064,.020835163,.0054385839,.0016058993,.00038105863,.000075727847,.000014729008,0,0,0,0,0,0
.90528327,.59641224,.35249346,.18535663,.074021131,.028079094,.0096682366,.0029277117,.00078810577,.00018970342,.000046976544,0,0,0,0,0,0,0,0,0
.44648919,.17367059,.047806334,.0086466707,.0014999137,.00021416745,.000027515625,0,0,0,0,0,0,0,0,0,0,0,0,0
.054544687,.16320923,.42365402,.83038831,.71341532,.30918425,.10629676,.031073414,.004781011,.000700465,.000082418919,0,0,0,0,0,0,0,0,0
.80592334,.50344551,.2775023,.13414584,.054983538,.019434003,.0058014649,.0013432476,.00031019066,.000071716509,.000014037582,0,0,0,0,0,0,0,0,0
.23207563,.13084701,.064297527,.030068154,.011786907,.0046270047,.0017224842,.00054776447,.0001618945,.000038668342,0,0,0,0,0,0,0,0,0,0
.045498185,.0088032652,.0012816594,.00018006463,.000013496187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.44384265,.58485115,.76662594,.93528605,.87625825,.71187449,.50206232,.37791777,.25395501,.15406857,.090132862,.047736492,.028571028,.014943328,.0061412575,.0024155462,.0010040016,.00040464863,.00016393441,.000052867301
.075173065,.013195195,.0020275603,.00018643921,.000013375035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.96593219,.25169006,.025425449,.001078385,.000018103647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.90750653,.69617987,.34710732,.1499933,.046107434,.012028953,.0024300998,.00047993803,.000080158206,0,0,0,0,0,0,0,0,0,0,0
.040160708,.008056026,.0012019625,.00016604112,.00001149164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.065560862,.089698426,.12110909,.16579111,.21636342,.27578044,.37083343,.46210051,.58005351,.71690005,.86790836,.99840534,.85921019,.71572411,.57104027,.42885911,.30902705,.24118441,.15264857,.099890947
.03811257,.010109039,.0018588623,.00034028559,.00006284198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.22875312,.035892338,.0030476646,.0001690723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.69597542,.1240853,.01018058,.00026737407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.20742601,.35975155,.59307039,.86200011,.86187446,.54712093,.30553177,.17256948,.078561381,.031516723,.011120294,.0029404196,.00080427446,.00021314755,.000057978399,.000011494408,0,0,0,0
.61041212,.15043528,.020797728,.0013964974,.000090391164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.046904717,.015054476,.0031586788,.00060041976,.000093292612,.000016278245,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.6931563,.095366053,.005435349,.00011760039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.38784465,.63759845,.93705845,.73909134,.47240335,.25613177,.11817076,.050178513,.017487437,.0060858428,.0016796044,.00041360664,.00010030835,.000022405649,0,0,0,0,0,0
.11983617,.016204599,.0017117343,.000073830051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.97565275,.19272071,.0079125632,.00013547274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.072045065,.014275148,.002505095,.00024509829,.000025063247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.5756954,.71024919,.1964682,.027113494,.0028295424,.00013462151,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.041433342,.0087370127,.0014587009,.000213073,.000021028487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.9440999,.52392912,.16722247,.033858921,.0049986052,.00054548791,.000041808707,0,0,0,0,0,0,0,0,0,0,0,0,0
.026444798,.001338196,.000051504623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.34134224,.10533641,.025971571,.004510574,.00047341888,.000066181725,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.29008973,.35555658,.43210614,.5100978,.61020643,.71093792,.82031912,.9408071,.9430306,.80878544,.68230146,.58723623,.46904784,.37129253,.30005449,.20481974,.14894855,.11346848,.07528729,.050158292
.66780883,.41184092,.22927347,.10965968,.049942128,.01735511,.0061397185,.001889005,.00062560639,.00014393954,.000028904064,0,0,0,0,0,0,0,0,0
.4887152,.73223191,.18390021,.017532466,.001081383,.000035628957,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.084097728,.0012816369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.4943735,.67909265,.12234309,.010231063,.0005164172,.000015344853,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.60914308,.13017817,.010854146,.0007857203,.000023635857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.050710216,.014342678,.0039955662,.00087643613,.00014077555,.000021169313,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.026966706,.00031649321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.26704952,.11748774,.047517989,.014145661,.0042198999,.0011054226,.00026157071,.000037006965,0,0,0,0,0,0,0,0,0,0,0,0
.32272089,.14556293,.056725774,.015503407,.0042078928,.00127763,.00020058377,.000028024124,0,0,0,0,0,0,0,0,0,0,0,0
.66796654,.099541679,.0042635296,.000072715986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.80895883,.3109068,.071341552,.010989534,.0013159943,.000087344997,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.74287975,.3303428,.021909364,.0006573287,.000013157473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.29798317,.061186399,.0077942293,.00056863495,.00004099583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.50252938,.053321064,.0018510798,.000026908561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.61358595,.51451749,.067446418,.0038049016,.00011517073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.47551551,.083144858,.0058941436,.00024757793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.075428747,.036495555,.015696311,.0068274229,.0024602206,.00073166227,.00024115166,.000084435007,.000015576959,0,0,0,0,0,0,0,0,0,0,0
.03906602,.052950941,.070865564,.093414947,.1253444,.16969983,.21269037,.27006269,.34381559,.43286714,.53570855,.65091622,.79057091,.91380417,.92618692,.77250218,.65832734,.51662213,.38922262,.29098779
.41140583,.73714554,.87027764,.48652568,.22911663,.089524239,.032734845,.0079984134,.0015311659,.00026147909,.00003836862,0,0,0,0,0,0,0,0,0
.79713768,.40155625,.15169868,.041534435,.0084325429,.0015916941,.00020156801,.000027873595,0,0,0,0,0,0,0,0,0,0,0,0
.10206447,.50987703,.66563231,.16499415,.012522395,.00057425234,.000018373019,0,0,0,0,0,0,0,0,0,0,0,0,0
.032465868,.34865335,.7393977,.086639605,.0034445417,.000098096476,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.13765195,.020632308,.0014195871,.000087993263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.16594903,.0085225524,.0001899755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.026328411,.0031256536,.00013808042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.16115035,.048415858,.010897029,.002343704,.00034011921,.000035062021,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.654414,.34596652,.023106445,.00068846263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.56453198,.22335163,.067605697,.015034229,.0026892265,.00034620575,.000036740468,0,0,0,0,0,0,0,0,0,0,0,0,0
.24356945,.10419609,.0383108,.012164121,.0030548729,.00067071541,.00014840503,.000029741248,0,0,0,0,0,0,0,0,0,0,0,0
.44697362,.66044563,.87367386,.85448509,.60090584,.40171388,.23912188,.12915,.070011802,.031394072,.012045791,.0040752781,.0014542795,.00050010852,.0001310715,.000033755096,0,0,0,0
.9186272,.66223997,.42778116,.26090452,.13719165,.064760432,.027516341,.01047961,.0035899233,.0010813056,.00031872798,.000091614915,.000025376103,0,0,0,0,0,0,0
.23407972,.5328567,.9749617,.57398301,.25911331,.09365388,.019902289,.0035598541,.00068576838,.000084703322,0,0,0,0,0,0,0,0,0,0
.45202461,.52935016,.61458129,.70831233,.79552251,.90322334,.98762852,.86094099,.76471579,.67661339,.54924375,.46682769,.36331832,.29248694,.23532973,.17736112,.13178869,.092570111,.066262878,.045050774
.057880614,.0032658672,.000096076757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.58804101,.92126042,.72393823,.40164003,.17879596,.074639574,.022836031,.0058323988,.0013979457,.00029033292,.000062548461,0,0,0,0,0,0,0,0,0
.0317147,.0035953782,.00024664245,.000013014302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.52575773,.044563379,.00076222123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.080243774,.031732999,.011056487,.0034928466,.00099592365,.00023815288,.000048828948,.000012736124,0,0,0,0,0,0,0,0,0,0,0,0
.10960001,.0021887845,.000021507423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.08503063,.013062422,.0012831553,.000089698035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.37188488,.50926638,.68718076,.8848663,.91999382,.70160335,.5211919,.35230112,.24341774,.14137277,.080512673,.042053826,.018649096,.0083097164,.0038209974,.0016284293,.00064569793,.00020132484,.000058189566,.00002097297
.43585521,.1374027,.031129152,.0037294438,.00066834822,.000041926884,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.53060514,.10263176,.0094309989,.00054303568,.000013572148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.05327151,.0075908657,.00072923576,.000051775394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.89867592,.60415769,.25000983,.072033286,.015636533,.002368687,.00034591218,.00003796236,0,0,0,0,0,0,0,0,0,0,0,0
.32771045,.0041362643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.0273338,.0013241655,.000041797906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.002929497,.00024104292,.000016386735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.22090399,.15673666,.11003585,.071130887,.04484826,.030632138,.01649078,.0091805942,.00561029,.0029343585,.0014348086,.00060814916,.00025795662,.00010465069,.000047444963,.00002087758,.000011472564,0,0,0
.87985617,.95035607,.75110275,.59313917,.44290659,.31303829,.21630421,.13917947,.084958844,.051812604,.027386382,.012237743,.0071181539,.0030197604,.0013534798,.00062705501,.00021331565,.000083083156,.000032770782,.000012058888
.47696745,.15205376,.028971825,.0044324338,.00057930552,.000059567068,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.76896065,.31311947,.021997821,.00079689891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
