b_storage1,b_storage2,b_storage3,b_storage4,b_storage5,b_storage6,b_storage7,b_storage8,b_storage9,b_storage10,b_storage11
1.1072148,.75161719,.59664303,.10516975,-.35617241,-.36221454,-.48175308,-1.3496891,-1.8992796,-2.5581143,-3.7563803
-.79659683,-1.0524552,-1.4222969,-1.7415019,-1.8141468,-2.1662486,-2.6574936,-3.3108213,-3.6955452,-4.5643106,-5.4105396
-.89677882,-1.1955353,-1.4976609,-1.8954064,-2.0560327,-2.3569136,-2.6473126,-3.3450751,-3.4431679,-4.5929089,-5.3184214
.31422848,.066678815,-.37720269,-.45119977,-.77947456,-.98068374,-1.609189,-2.0397079,-2.9314048,-3.2507908,-4.7638717
.38545433,.11036958,-.17021434,-.53566074,-.83646834,-1.1012408,-1.437665,-1.9613698,-2.5569568,-3.2656333,-4.2084808
1.7363412,1.4481719,1.1214089,.91767251,.22762123,.24720781,.054608744,-.88853371,-1.2619572,-1.7389662,-3.2438729
.93262035,.62733346,.39565927,.10173891,-.28745249,-.52751434,-.63749158,-1.6124305,-2.00372,-2.6484962,-3.7475159
1.5903687,1.3103478,.84977061,.75918829,.3075456,-.13889843,-.39895982,-.74491471,-1.4165896,-2.2675846,-3.2581608
-1.0548964,-1.3114653,-1.8198501,-2.0572102,-2.3559508,-2.3802373,-2.9546282,-3.4593794,-3.8599203,-4.5624199,-5.5708995
1.2940135,.9287042,.71554464,.50496942,-.016331492,-.31630865,-.59715599,-.99218893,-1.6894785,-2.2861381,-3.6707721
.05260038,-.22264746,-.55578482,-.91841078,-1.0003513,-1.3072213,-1.9638902,-2.1287496,-2.948086,-3.7937446,-4.7508979
1.1188754,.88822764,.39793026,.19009541,-.12261096,-.20491353,-.6114589,-1.5239904,-2.12693,-2.441329,-3.7298679
1.0342914,.70994306,.45236331,.15187418,-.069786526,-.28461257,-.59230912,-1.2224982,-1.9779761,-2.570334,-3.6442366
1.3541579,1.050378,.61974466,.3805978,.10045528,-.073181123,-.40901801,-1.2017535,-1.8062748,-2.1748018,-3.9816685
1.1327314,.8030383,.48745868,.21869464,.044910084,-.42766047,-.62262237,-1.3139621,-1.6741604,-2.264122,-3.9059467
-.38994676,-.658952,-1.0817025,-1.3642393,-1.7467431,-1.8181579,-2.4023013,-2.9794166,-3.3073275,-4.0871015,-5.3691497
1.398088,1.0829172,.83537954,.56928605,.2491231,-.051558252,-.56311584,-.92664617,-1.6910018,-2.0788965,-3.2789588
1.3908753,1.091122,.76041168,.54981822,.079701088,-.13611698,-.55266935,-1.0708412,-1.3931006,-2.4514725,-3.1376874
2.0046408,1.7623409,1.4305593,1.2037805,.8899262,.45036268,.13301107,-.52450186,-.93696225,-1.7909142,-2.9999886
.79612225,.33267418,.20775674,-.020989232,-.38356483,-.74248582,-1.1078629,-1.6902659,-2.3608584,-2.7065544,-3.8834674
1.8522199,1.5332019,1.1700041,.89876616,.67311758,.26571,-.37166014,-.59136987,-.87861419,-1.5517073,-3.1517937
-.32091391,-.60705167,-.97475928,-1.3263242,-1.5618631,-1.8130565,-1.9053503,-2.7070582,-3.0278018,-3.70329,-5.1621518
1.9814706,1.6922801,1.4367775,1.1182879,.82805234,.30835158,.23875855,-.50032097,-.87937933,-1.4546252,-2.8098588
1.7394158,1.3914394,1.2092743,.8503108,.32807723,.22369288,-.07572031,-.71177685,-1.2999109,-2.2331104,-3.1385293
-.33003557,-.66942841,-.92085224,-1.0464474,-1.5296273,-1.728973,-2.2812412,-2.4980888,-3.3024366,-3.3792615,-5.1108031
.7809186,.52596235,.10701717,-.065590695,-.30883512,-.74496019,-.93180883,-1.7011907,-2.0354729,-2.8021443,-4.0548739
.31945723,.042333469,-.29374921,-.60657293,-.7840203,-1.281553,-1.2493473,-2.1930511,-2.7433414,-3.1662657,-4.322474
2.615129,2.345315,1.8037781,1.633813,1.355655,.87387615,.76211965,-.17088826,-.71950442,-1.0440279,-2.07287
.73840266,.48702899,.18763545,-.073090971,-.52716899,-.92199379,-1.1949779,-1.6404312,-2.1560872,-2.8903711,-4.0468087
.72421241,.44938874,.22678153,-.18043576,-.48306382,-.63644868,-.93170667,-1.5667493,-1.9432886,-2.5219073,-3.6595843
1.6794944,1.4271222,1.0789686,.86680061,.47355366,.24496147,-.13013396,-.68054634,-1.5297076,-1.8532681,-3.0472276
1.7736772,1.4081286,1.2408419,.86793739,.54185063,.31200087,.076005526,-.63540071,-1.1392559,-1.7205683,-3.3181043
1.3933243,1.1830896,.83066642,.58164632,.16099289,.081386201,-.37002632,-.94640279,-1.7666193,-2.0278618,-3.1778831
-.85178643,-1.169983,-1.4058812,-1.5596251,-1.9235326,-2.3786454,-2.5231011,-2.9513526,-3.8360329,-4.4395666,-5.4667926
.38257962,.1487786,-.26138151,-.42575285,-.84308696,-1.4384593,-1.4992123,-1.8882843,-2.4170685,-3.138011,-4.7032366
2.4149165,2.1371326,1.7367072,1.422743,1.2121518,.76183069,.5198946,-.1012228,-.74952525,-1.3199048,-2.3349628
.26903933,.0045547429,-.33672947,-.8002944,-.92197472,-1.2050569,-1.4216729,-2.2247047,-2.5739393,-3.4139519,-4.5464292
1.4241937,1.1817514,.7260766,.39829421,.3550235,-.13910334,-.47679928,-.97670037,-1.4109839,-2.0523813,-2.9450848
1.2286438,.98200947,.67242098,.16865022,-.026045777,-.083407983,-.75691092,-1.2344452,-2.0345373,-2.5471883,-3.9685259
.97382337,.72264683,.40968952,.0058719856,-.40392792,-.54117352,-.80177647,-1.4123206,-1.6557868,-2.4707515,-3.6951473
1.6189755,1.3453958,1.1081772,.70232809,.48769933,.10762337,-.098894984,-.90989977,-1.3985509,-2.0714092,-2.965744
.90385634,.63403606,.27806371,.21895964,-.23356958,-.68198591,-.74273449,-1.5741633,-2.1171236,-2.3836231,-3.6832309
.68855894,.42668238,.10544673,-.15170003,-.50880027,-.70034045,-1.0386252,-1.6838894,-2.2016973,-2.8910096,-4.0554838
1.9106777,1.5718586,1.3302213,1.0224051,.76759422,.45018032,.017960172,-.47835195,-.93407971,-1.9589417,-2.786082
1.3116529,1.0238585,.77409321,.48342606,.044770561,-.096209735,-.46925724,-.80331492,-1.6433034,-2.4721048,-3.7697761
1.2819862,1.0159121,.74509281,.51937377,.11055604,-.067640461,-.3097533,-1.1890401,-1.4949993,-2.1324773,-3.5501888
1.6008142,1.2768809,.87573171,.59567964,.34882408,.10925455,-.27327085,-.97953302,-1.28237,-1.9942558,-3.0949922
-1.3215294,-1.5664777,-1.9577489,-2.1852894,-2.4737809,-2.9387617,-3.2231905,-3.5571697,-4.2092061,-4.953999,-6.0085826
1.0377189,.7038188,.36796483,.2666471,-.12055743,-.41293192,-.71164662,-1.3061965,-2.2528741,-2.4724262,-4.0180979
2.3868563,2.1184049,1.8299334,1.3279245,1.0966113,1.015654,.3011345,.12359875,-.33970505,-1.4253416,-2.2044301
2.5136926,2.1451151,1.8111336,1.4434137,1.283691,.96739602,.65143001,-.034190442,-.73430932,-1.3508158,-2.6485002
1.105028,.82648563,.44775712,.031950902,-.15125285,-.35657698,-.77060789,-1.1428214,-1.9006469,-2.3729737,-3.4607823
.18484451,-.09847115,-.27672234,-.73769969,-1.0315427,-1.3889453,-1.572508,-2.0902674,-2.749862,-3.1541455,-4.2684278
.36598068,.047421746,-.28595978,-.43954116,-.70985216,-.96841931,-1.427223,-2.1605561,-2.7527616,-3.2242596,-4.4979463
1.6017441,1.3302426,1.0540994,.70897359,.36793461,.12971385,-.22491094,-.59958011,-1.6517472,-1.6710896,-2.9516258
.94073921,.65266418,.36373448,.10278992,-.17565744,-.51505929,-.95134622,-1.4033655,-2.1325586,-2.3704929,-3.750792
1.8905027,1.5037874,1.2644174,1.0979615,.74354631,.37759635,.24566838,-.62514061,-.82320136,-1.7225077,-2.957828
2.2306592,1.8997024,1.6906141,1.1975089,1.2150583,.88684279,.25568527,-.24417143,-.78967303,-1.5786231,-2.831084
-.27157232,-.56644416,-.83690768,-1.1986183,-1.4925698,-1.6395427,-1.9600823,-2.6398029,-3.4803028,-4.0468831,-5.2414417
-.060266104,-.32227981,-.61514127,-.99284941,-1.0905262,-1.431429,-1.7456142,-2.4139693,-3.1738911,-3.4323423,-4.7732782
1.2005578,.79520524,.62072694,.31311792,-.087523028,-.27758843,-.56964207,-1.1772056,-1.6789216,-2.4638367,-3.5763102
-.52932549,-.88187742,-1.0990484,-1.3805556,-1.6453127,-1.9272565,-2.2846487,-2.8378656,-3.3795331,-3.9207809,-5.4054279
2.4857953,2.1486928,1.8665563,1.6307826,1.3533899,1.1015725,.64809555,-.14171128,-.54091984,-.80921429,-2.1367328
1.1241606,.88855475,.49967641,-.017618306,-.0025043327,-.47710887,-.61894578,-1.4133354,-1.8540117,-2.4773498,-3.6096587
.070037656,-.21122725,-.52491701,-.77974731,-1.0830567,-1.3959162,-1.7529716,-2.3140669,-2.9500847,-3.3557794,-4.7851825
.34867805,.084595218,-.26637456,-.52203846,-.74585539,-1.1314251,-1.5010012,-1.9312042,-2.7901883,-3.2727299,-4.4814515
.20777936,-.10442495,-.43217763,-.67035222,-.9559468,-1.3716948,-1.9987813,-2.0785053,-2.9188397,-3.3331099,-4.6181774
.59892023,.41012433,.05711364,-.25238413,-.49576631,-.88187414,-1.2181864,-1.7838105,-2.3016322,-2.9702184,-4.407043
1.796301,1.5503232,1.0956794,.97649843,.40876493,.34900743,.10945645,-.69499952,-1.2357475,-1.8544866,-2.9915183
.100408,-.17933129,-.42626551,-.95312726,-1.1295204,-1.4411585,-1.6471863,-2.2532711,-2.956322,-3.3052905,-4.3543468
1.3341111,1.0023113,.68944341,.50925291,.13441382,-.11160998,-.51300949,-1.0705621,-1.754676,-2.2674522,-3.6806111
1.0911696,.66628301,.48387784,.36066145,-.13392754,-.35379294,-.58283347,-1.359274,-1.7732229,-2.3255517,-3.5742283
1.0515836,.67185849,.43873897,.24762966,-.030326145,-.49444339,-.62252969,-1.2637677,-1.7608268,-2.4094043,-3.3487806
.40773571,.1603688,-.18389671,-.52917761,-.79980773,-1.1663547,-1.3911909,-2.139137,-2.1983767,-3.2804193,-4.4036665
1.6096467,1.306942,1.0450207,.88111216,.45361584,.064259075,-.19460607,-.77733403,-1.2960311,-2.1402102,-3.0378032
2.4545257,2.147649,1.8789663,1.4502085,1.2964648,.96735585,.69146806,-.12481952,-.39705381,-1.4889584,-2.3130035
1.3795741,1.0725946,.84051651,.44901124,.1951194,-.15447332,-.56713396,-1.0676142,-1.5376205,-1.8834171,-3.6331854
.86991221,.5744527,.24260424,.039637625,-.39824107,-.64410311,-.7551946,-1.5772103,-2.1471043,-2.5885952,-4.1395602
.96794176,.68610054,.37603322,.064192221,-.15190357,-.44571951,-.74617034,-1.3123442,-1.9256397,-2.4167602,-3.3983026
.40790868,.11640187,-.14782725,-.40633133,-.7612431,-1.0816861,-1.4253626,-1.753539,-2.5404801,-2.9574525,-4.153079
1.2207644,.94570994,.6250633,.30076477,-.0083393836,-.17729484,-.77266204,-1.4262364,-1.965135,-2.4344447,-3.5507755
1.5627222,1.2279307,.80711526,.5288316,.30766973,.11401429,-.14755601,-.70921999,-1.2806208,-1.7735126,-2.9772406
3.1438594,2.8376627,2.497896,2.2523739,2.059957,1.7318718,1.3994542,.69783723,.093426004,-.56574064,-1.6692976
.52802604,.28229558,-.18676676,-.4165563,-.63835233,-1.0308228,-1.5040864,-2.2859385,-2.6142809,-3.3274999,-4.5170226
1.2587225,.93990421,.68418396,.32898295,-.017721681,-.23179474,-.59022343,-1.3797293,-1.6751755,-2.5385416,-3.1948922
-.037577186,-.3952696,-.76106346,-1.0268362,-1.2793734,-1.6297641,-2.0629692,-2.4437687,-2.997112,-3.7340071,-4.8834486
.85639042,.59098333,.19072407,.076252684,-.5272367,-.70983309,-1.2241418,-1.2717547,-2.3930786,-3.0699024,-3.9865072
.52732176,.2573334,.053900886,-.42026514,-.6821627,-.83103961,-1.2372916,-1.8400135,-2.4633882,-3.0722857,-4.1767712
.25602922,-.051228035,-.22575785,-.66898715,-.99606532,-1.1635067,-1.4763783,-1.9627495,-3.0147326,-3.1568549,-4.2906799
1.1317955,.88459772,.59127682,.26998815,.046332419,-.32219732,-.64755177,-1.2135773,-2.1369576,-2.4083819,-3.5053799
.8643195,.58146298,.3238633,-.1081675,-.22198534,-.39547378,-.94144446,-1.5978826,-1.9842889,-2.5212462,-3.5438552
-.82386237,-1.1690413,-1.3120261,-1.6521097,-2.0684702,-2.2971008,-2.6179304,-3.1208587,-3.7636704,-4.286375,-5.4307418
1.0929047,.83769578,.44072104,.17995332,-.13286562,-.66313493,-.6981613,-1.5831633,-1.6564249,-2.139555,-3.4183452
-.035644565,-.250007,-.59801519,-.82819802,-1.2847427,-1.4084536,-1.8792512,-2.5851426,-3.153965,-3.7027819,-5.2726946
1.484805,1.1893438,.90276134,.66467214,.38448149,-.02612689,-.36138195,-.98539245,-1.4276824,-2.0806701,-3.2548561
1.4371941,1.1241289,.7468847,.48646805,.25082883,-.00077193079,-.53037125,-.96975374,-1.534188,-2.4345255,-3.564332
1.8810191,1.5174978,1.2910725,.98758656,.59967989,.35527396,-.021344023,-.69677466,-1.4222162,-1.9895926,-3.1357162
.44273138,.16535698,-.21564634,-.51732254,-.79874361,-1.1271793,-1.2716577,-2.0185573,-2.5497308,-3.1075788,-4.1077647
-.24499483,-.54151022,-.81778735,-1.047244,-1.5171908,-1.7693139,-2.236448,-2.7599103,-3.1938207,-3.7278152,-5.1861477
1.2515301,.91269428,.7495901,.32305634,-.038980529,-.14489439,-.57663018,-1.0131694,-1.7696121,-2.2405601,-3.3731077
.2208675,-.1778488,-.54206723,-.71077895,-1.0875138,-1.2139935,-1.6450242,-2.3928277,-2.7961063,-3.1588478,-4.4659791
1.3782419,1.1374521,.73675835,.52980316,.30487496,-.16257176,-.27953833,-.89837259,-1.5444167,-2.2707388,-3.3933616
1.0432203,.63749731,.29188004,.13402113,-.17553285,-.24355333,-.85837531,-1.467194,-1.9456662,-2.5177581,-3.8731806
1.2505274,.98690742,.63444519,.42070577,.15727171,-.16542444,-.5086711,-1.1735193,-2.113395,-2.4764009,-3.7479148
.42208096,.058204647,-.14392026,-.38322785,-.69320714,-1.0252179,-1.4195213,-1.8315333,-2.4560039,-3.1136498,-4.0487809
.26982325,-.089894973,-.25384253,-.60368234,-.97042608,-1.1817006,-1.7305405,-2.1780591,-2.5848184,-3.2035933,-4.3466282
1.3074647,1.0328505,.78083205,.42557776,.10335953,-.31681463,-.47877645,-1.1377689,-1.8021092,-2.2737625,-3.3481705
.88123882,.53019607,.27649251,-.1830907,-.58318549,-.49922907,-.83109468,-1.4678333,-2.338115,-2.8220737,-3.7175057
-.31767783,-.58839315,-1.0147097,-1.128978,-1.3634809,-1.7638502,-2.111783,-2.8045862,-3.5892229,-3.8660755,-4.9553113
1.1430569,.78116059,.65568686,.24926884,-.03231883,-.41733673,-.83022547,-1.1851008,-1.8340199,-2.4133706,-3.6296251
1.1090355,.77651453,.55235237,.32860965,-.1763026,-.31731755,-.6261369,-1.0372454,-1.9787331,-2.6311677,-3.2709584
.16242214,-.075361498,-.43983239,-.68091989,-1.0013438,-1.4005595,-1.7224466,-2.3032207,-2.5242672,-3.265552,-4.7398291
-.19389959,-.46585554,-.80769807,-1.0275562,-1.2527831,-1.5835577,-1.9748198,-2.4518256,-3.130805,-3.5380526,-4.5329895
2.2435093,1.9547964,1.6175392,1.2800122,1.078854,.77499175,.53951752,-.38836676,-.8227163,-.90468401,-2.709295
.86454654,.43107423,.31290853,.19352554,-.25283226,-.58124697,-.81841081,-1.7220258,-2.3030715,-2.5123544,-4.042809
.181338,-.069534838,-.34263998,-.77577603,-.92056763,-1.2538685,-1.7074392,-2.1850083,-2.6653504,-3.2494648,-4.6328039
.10867879,-.15194304,-.36005589,-.78666484,-1.1058717,-1.3510062,-1.7390473,-2.416503,-2.8180125,-3.5370812,-4.8241816
1.8374132,1.5933961,1.192297,.81286043,.44824952,.17800662,.19777167,-.67499495,-1.0850517,-2.0705476,-3.3382542
-.27865475,-.61959732,-.79722166,-1.1331487,-1.3790358,-1.7192785,-2.0495126,-2.3282509,-3.2907488,-3.5991583,-4.9408917
1.7720809,1.4911498,1.019066,.82323277,.52312082,.11433907,-.00011696399,-.69170713,-1.2219765,-2.2366843,-3.1758356
-.33638692,-.61648089,-.91332322,-1.1603434,-1.5107718,-1.6531217,-2.1857963,-2.740989,-3.1677256,-3.7030528,-5.0097618
-.89696157,-1.154174,-1.4694948,-1.7639625,-1.9350239,-2.3204119,-2.4000936,-3.1351466,-3.7944458,-4.4803438,-6.05441
2.4238589,2.0763075,1.7128297,1.6013657,1.230795,.94072884,.590671,-.1414562,-.44703397,-1.2458487,-2.0840669
.86438203,.50542623,.3434785,-.10378433,-.50194293,-.61672032,-.85006839,-1.5930495,-2.2107108,-2.5654695,-3.9235215
.2993896,-.046452802,-.35051477,-.57813299,-.7711181,-1.0473926,-1.5032525,-2.063014,-2.8990123,-3.0659978,-4.3795128
-.084417783,-.39638004,-.58593476,-.95978856,-1.1866641,-1.5516785,-2.0635202,-2.8222175,-3.2476139,-3.9590173,-4.7236586
.8253684,.48378703,.197695,-.13567677,-.35950398,-.57220012,-1.0957994,-1.7909201,-2.3534055,-3.0117431,-3.985302
.45090491,.20393358,-.12036402,-.34134045,-.72922575,-1.1140599,-1.4170052,-1.8260299,-2.4932401,-3.1253173,-4.3112335
.31301674,.031715564,-.22148001,-.57766783,-.87897193,-1.3762306,-1.3788157,-2.098537,-2.4700017,-3.2936785,-4.390049
.44160363,.1758685,-.25116354,-.34819183,-.71576434,-.98690021,-1.2417597,-1.8564452,-2.5078025,-2.819211,-4.1352229
2.6710503,2.3939843,1.9191704,1.7473867,1.3835511,1.1435965,.91512167,.20513783,-.29455587,-.95832342,-1.823305
1.2433704,.93984395,.68260968,.3649613,.036089685,-.23255458,-.40651336,-1.1380327,-1.8197532,-2.2743957,-3.4018576
.75413072,.53713036,.1779017,-.064408667,-.39155155,-.80700612,-.9995752,-1.7954724,-2.1473529,-2.9544408,-3.8557866
.7738781,.46910304,.20756978,.0040974971,-.52911884,-1.047194,-1.0472416,-1.7899011,-2.4666624,-2.5439718,-4.2203431
1.8046532,1.4918015,1.2138721,.95694542,.55178946,.40926084,-.085492663,-.52796286,-1.4461793,-1.7247711,-3.021256
1.5156412,1.1548809,.81428945,.54356629,.37119648,-.033738811,-.27479476,-.93978411,-1.7541025,-2.2122667,-3.4980426
2.3987834,2.1086802,1.7522202,1.4820254,1.2541372,.65451771,.62810344,.0063979961,-.45108405,-1.3102425,-2.2094679
.63085139,.30213672,.069453597,-.19111964,-.4064652,-.81323659,-1.1789052,-1.6047385,-2.4755354,-2.8623106,-4.0741329
.52671432,.30593947,-.0084408605,-.35508326,-.55707371,-1.0797582,-1.0817004,-1.9576712,-2.2318463,-3.1573229,-4.593544
.95150536,.6286003,.36057138,-.0066265357,-.24909723,-.70325965,-.62584996,-1.3607668,-1.9522115,-2.6627595,-3.8741341
.74031216,.43393353,.079455279,-.14081441,-.34151322,-.83139753,-1.0837767,-1.7763233,-2.1458995,-2.9747694,-3.6862502
1.0206219,.66765481,.26248094,.064076513,-.10805537,-.47218955,-.63911903,-1.0720232,-1.9491415,-2.4915934,-3.6157284
-.16420603,-.45846164,-.70079374,-1.1245271,-1.36,-1.6511497,-1.8997992,-2.6059699,-3.1732171,-3.9116688,-5.1605983
-.84845483,-1.2384454,-1.4179177,-1.5549486,-1.9713947,-2.3647745,-2.5574734,-3.1535993,-3.740164,-4.5890298,-5.5331988
-.16365531,-.43198308,-.70898384,-.92624062,-1.2831004,-1.8163389,-2.1814253,-2.5912571,-2.9643219,-3.4990859,-4.7031493
.42477888,.1454905,-.17136824,-.59864366,-.93540406,-1.1699013,-1.3673046,-2.1543419,-2.2643545,-3.1746666,-4.7587442
1.110235,.76728135,.46658045,.22462377,-.19704729,-.61467671,-.81101686,-1.3543537,-2.115972,-3.023246,-4.027729
.38307071,.15282419,-.24552347,-.44146243,-.7855041,-1.0793566,-1.4367896,-1.8536435,-2.5257397,-3.3275557,-4.368937
2.0065403,1.6977109,1.2351233,.96761572,.79903942,.14563048,.33492768,-.88280362,-.7944957,-1.5658824,-3.0860152
-2.1499789,-2.4772577,-2.7552187,-2.9509592,-3.4146552,-3.5932734,-3.8958726,-4.3178267,-5.1246271,-5.8580861,-6.6395144
2.0794666,1.8147748,1.4488549,1.204517,1.0039799,.71295971,.29670966,-.47987774,-1.0299611,-1.6302558,-2.7516644
.26749337,-.041510951,-.32489035,-.65039223,-.9915936,-1.1644102,-1.5283819,-2.0235989,-2.6161394,-3.1993217,-4.2296758
2.317663,2.0750031,1.7754062,1.4562335,.84313589,.81365144,.36394283,-.34004205,-.76050103,-1.7453886,-2.8618979
.51350456,.05450426,.013404367,-.52379441,-.6459384,-.93165874,-1.516854,-2.0475717,-2.9526782,-3.1740055,-4.6384344
.44503605,.10960805,-.30383182,-.46890926,-.72131425,-1.0788693,-1.3935705,-1.8308526,-2.3575389,-3.0510106,-4.3017054
.64460218,.30999288,.084958531,-.3793917,-.56069213,-1.016276,-.95996851,-1.8537202,-2.0410891,-2.8152556,-3.9893947
.94606555,.70265645,.38639712,.10940117,-.44853279,-.46932787,-.85886908,-1.4174997,-1.7553626,-2.6217158,-4.087904
.81156224,.50605428,.08969184,-.19408396,-.39855549,-.65053409,-1.0281001,-1.7948668,-2.148077,-2.8787286,-4.4793901
1.5411298,1.230335,.94598436,.56338859,.25994524,-.046985108,-.64319164,-.80974191,-1.3844441,-1.8907999,-3.525059
.53439277,.25384122,-.021702645,-.44077599,-.63823307,-1.0059092,-1.3663439,-1.6453,-2.5547235,-2.9502263,-4.434689
1.9907585,1.7020146,1.4560143,1.1512812,.88337892,.63576823,.32633996,-.44612646,-.88095373,-1.4315546,-3.2630813
.52825898,.31195819,-.14706299,-.43688801,-.76892179,-1.0823154,-1.4919791,-1.7732204,-2.393707,-2.9308553,-4.4632134
-.59163725,-.97419196,-1.1141514,-1.477231,-1.6857691,-2.2698982,-2.4334545,-3.2291398,-3.6883507,-4.7129989,-6.1987386
1.4378934,1.1237801,.65274793,.13322531,.25140634,.073961698,-.64387774,-1.3753394,-1.6453551,-2.4780169,-3.5943027
1.0957909,.83597088,.52998602,.14460768,-.071778975,-.4635146,-.52169359,-1.4000418,-1.9092596,-2.4022884,-3.5423791
.86667126,.50241214,.36210731,-.10301374,-.29787034,-.58752656,-.9640007,-1.5066965,-2.0095003,-2.7120047,-3.6906016
.87908447,.65916926,.10998175,.095883131,-.37357211,-.72947192,-1.0473704,-1.534974,-2.1418314,-2.7350087,-3.5179713
