se_storage1,se_storage2,se_storage3,se_storage4,se_storage5,se_storage6,se_storage7,se_storage8,se_storage9,se_storage10,se_storage11,se_storage12,se_storage13,se_storage14,se_storage15,se_storage16,se_storage17,se_storage18,se_storage19,se_storage20
3.9851582,3.94453,3.8971081,3.864279,3.816102,3.7852042,3.6864285,3.6622243,3.7007687,3.6117671,3.5845666,3.5726361,3.5060241,3.4630313,3.4129393,3.4164584,3.310287,3.3204854,3.2557254,3.179033
1.7537673,1.7332008,1.7244896,1.7000105,1.6832511,1.6667501,1.649345,1.6357833,1.6126012,1.5896752,1.585416,1.5581878,1.5454143,1.5313132,1.4995463,1.4872223,1.4851191,1.452996,1.4451661,1.4379544
7.1306362,7.0456605,6.9647026,6.8744245,6.7893128,6.7050304,6.6258864,6.5369072,6.4522643,6.3577719,6.2865992,6.2058606,6.1065674,6.0362163,5.9638109,5.8878074,5.7945046,5.6918836,5.6326075,5.5335507
5.2276101,5.1746068,5.1254706,5.0588374,5.0131249,4.9641838,4.8951159,4.8417253,4.7962809,4.7417097,4.6629872,4.6293683,4.5818968,4.5003419,4.4791436,4.40766,4.3685699,4.3113055,4.2353377,4.1812296
4.3734918,4.3260379,4.286726,4.2483697,4.2098579,4.1503963,4.0975862,4.049859,3.9996376,3.9766245,3.9129868,3.8527119,3.8582265,3.7765031,3.7502348,3.700253,3.6624744,3.6180179,3.5431943,3.5341086
2.4307218,2.4098518,2.3786228,2.3590887,2.3326175,2.3067079,2.2873082,2.2812102,2.2417293,2.2046485,2.2034051,2.1692555,2.1441357,2.1289463,2.1056991,2.0812464,2.0400703,2.0000091,1.9995371,2.0013645
1.9311059,1.9149916,1.8897593,1.8675276,1.8584269,1.8160201,1.7974013,1.787478,1.7732428,1.7282619,1.7029992,1.7013572,1.7254204,1.7129707,1.6458268,1.6311344,1.5735412,1.548437,1.577329,1.5628204
9.7815094,9.6743898,9.588273,9.4917536,9.3966169,9.2780447,9.1136961,9.0917215,8.9957323,8.904006,8.8301907,8.6957464,8.5891504,8.513649,8.4155016,8.3221626,8.2627068,8.0671425,8.0642557,7.8733006
6.702271,6.6389813,6.5577002,6.5158291,6.4424524,6.3622475,6.2938519,6.2487745,6.1524115,6.1134005,6.0088253,5.9585257,5.8738894,5.8369689,5.765481,5.7333388,5.6163192,5.5463567,5.511652,5.495863
5.8916698,5.8323536,5.7675886,5.7264295,5.6518383,5.6052155,5.5490389,5.4598293,5.3934851,5.3813195,5.2926116,5.2616706,5.1807256,5.098258,5.0640588,4.9777894,4.9503641,4.8934712,4.7932291,4.7376523
4.8088946,4.7611012,4.7160015,4.6621785,4.6207995,4.5682645,4.5131373,4.4708161,4.4173694,4.3792562,4.3288503,4.2940741,4.2220521,4.1964507,4.1412964,4.0788269,4.0486536,3.994159,3.934552,3.8969507
7.5222692,7.4347792,7.3726282,7.2757063,7.213181,7.1665854,7.0199776,7.0038891,6.8746715,6.8090124,6.73805,6.6337428,6.6407528,6.4933195,6.4148068,6.3876243,6.2119288,6.1823311,6.0787349,5.9767599
2.1148391,2.0945902,2.0757642,2.0538757,2.0271468,1.9984115,1.9979026,1.9824122,1.9482545,1.9216027,1.8676757,1.8776089,1.8421779,1.8551041,1.8069168,1.8089792,1.7818842,1.7264479,1.6799417,1.7173593
2.8805163,2.8529196,2.8225462,2.7963052,2.753958,2.7282145,2.702148,2.6846151,2.6368554,2.6020148,2.5870306,2.5492387,2.5192573,2.5085824,2.500437,2.4138482,2.3957646,2.4102702,2.3489971,2.3121352
2.1709397,2.1543536,2.1213548,2.0995002,2.0821605,2.0691748,2.0178971,2.004981,2.013514,2.0026548,1.9444697,1.8971825,1.8579605,1.840606,1.8509561,1.8435061,1.7926235,1.7225751,1.8031121,1.6825849
3.7548296,3.7226658,3.6948111,3.6529188,3.6238565,3.5973146,3.5362966,3.5074155,3.4843574,3.4379096,3.4082127,3.3615143,3.3200197,3.2947948,3.2591071,3.2179461,3.2055047,3.1842928,3.0945063,3.05462
5.9576588,5.9153638,5.8443613,5.7759719,5.7315531,5.655561,5.6218376,5.5460715,5.4881792,5.4177022,5.3650646,5.3039293,5.2655673,5.1917,5.1384573,5.064568,5.0015664,4.9498129,4.8485398,4.7941494
4.6877475,4.6402831,4.5961733,4.5442028,4.4908967,4.4493542,4.3988233,4.3618078,4.3107133,4.2550416,4.2173433,4.1689348,4.1072536,4.0660772,4.0280404,3.9750533,3.9203598,3.8745248,3.8302801,3.7859144
2.8772647,2.8481114,2.8086727,2.7896388,2.7600732,2.7342978,2.7040043,2.6870232,2.6475112,2.6072779,2.576369,2.5686777,2.5337901,2.508683,2.4820385,2.4387405,2.411871,2.3905861,2.3516181,2.3381188
3.5306971,3.4993138,3.4603791,3.4221542,3.3922095,3.3516273,3.3267088,3.2805376,3.2367468,3.2110603,3.1856573,3.1606016,3.085233,3.0724711,3.0315964,2.982414,2.9632924,2.9403253,2.8612905,2.8721099
3.7177007,3.6831789,3.6170523,3.6225069,3.567121,3.5444536,3.53793,3.4671667,3.4066892,3.3767381,3.3701491,3.3485858,3.2869875,3.2293835,3.1853712,3.1828885,3.0713854,3.1017425,3.0393777,3.0059078
3.1732776,3.1381519,3.1017017,3.0730436,3.0412762,2.9945948,2.9473488,2.9417777,2.8934937,2.8376231,2.8295574,2.8133638,2.7481971,2.7411954,2.6660738,2.6703076,2.6352916,2.6112959,2.5681853,2.5147758
