se_storage1,se_storage2,se_storage3,se_storage4,se_storage5,se_storage6,se_storage7,se_storage8,se_storage9,se_storage10,se_storage11,se_storage12,se_storage13,se_storage14,se_storage15,se_storage16,se_storage17,se_storage18,se_storage19,se_storage20
2.7779436,2.7614956,2.7284482,2.683918,2.6221023,2.6389904,2.5975282,2.5600438,2.5615759,2.547055,2.5021372,2.4948952,2.4350677,2.4334948,2.3623013,2.3426282,2.39362,2.3497331,2.2568746,2.3418601
4.2433491,4.2205024,4.1897554,4.1253171,4.0857134,3.9573505,4.0231857,3.8793445,3.9244316,3.8436847,3.8871708,3.8594861,3.6972759,3.6649787,3.7705736,3.6287901,3.5880392,3.5846355,3.4032884,3.3459566
4.1709027,4.1215119,4.1046734,4.0497727,3.9899743,3.9364362,3.8385899,3.8674262,3.8541727,3.815249,3.7124665,3.6262584,3.6615624,3.6095164,3.6096537,3.467802,3.5649638,3.5128977,3.4590878,3.4999223
3.2490642,3.2188983,3.1913443,3.1702995,3.1052587,3.014739,3.0206227,3.0458837,2.968574,2.9325573,2.8680286,2.8593512,2.8404856,2.8598602,2.7946301,2.8015335,2.7217143,2.6839821,2.6872435,2.6356125
3.8876929,3.8552673,3.8156488,3.760509,3.7348692,3.7132163,3.6171455,3.606142,3.5727503,3.5218866,3.5436294,3.5098379,3.4432821,3.3318954,3.3946788,3.3179426,3.2720337,3.2589719,3.1832974,3.2458217
3.2923822,3.2445707,3.2266107,3.2197008,3.1368871,3.182656,3.0919886,3.0833979,3.0319202,3.0130038,2.9508419,2.9066088,2.8842018,2.9151332,2.85746,2.9204113,2.7217786,2.6997051,2.8224466,2.5754223
3.3703847,3.3446176,3.2952521,3.2637489,3.2411265,3.2522521,3.2183406,3.0801854,3.1456947,3.0169339,2.9960539,3.1063316,2.9277744,2.9090843,2.9558558,2.8971679,3.0021462,2.8690724,2.8606021,2.7957034
4.5106945,4.450644,4.4216251,4.3882189,4.2839704,4.2976313,4.1828074,4.1968422,4.0545516,4.1031628,4.0268302,4.0148439,3.9237065,3.9876328,3.9119718,3.8016725,3.7916391,3.6365287,3.7194273,3.6980517
2.5621672,2.528646,2.5180361,2.49246,2.451802,2.4129252,2.4234881,2.3653958,2.3502808,2.3643291,2.3181555,2.2463894,2.2783232,2.3086727,2.3019216,2.2123272,2.1902502,2.1913271,2.1099036,2.0527365
3.5924904,3.5737264,3.5148613,3.5460377,3.5064619,3.3894212,3.3391716,3.274806,3.3151298,3.4027901,3.41663,3.2213776,3.1707954,3.0961564,3.1203191,3.0835285,2.922503,2.9383292,3.0429816,2.9731388
2.8205426,2.7864778,2.7559888,2.744101,2.6818492,2.6542072,2.5857317,2.5898952,2.6040425,2.6175594,2.5062943,2.5376928,2.5105505,2.4127541,2.4403477,2.4052916,2.413553,2.2932305,2.2740691,2.2706344
3.0573783,3.0319734,2.9668756,2.9344351,2.9413087,2.8702998,2.9231982,2.8106225,2.8012693,2.804554,2.8511486,2.6763415,2.6881776,2.7077694,2.7272303,2.6672127,2.5380068,2.3516557,2.3210452,2.516104
2.7356889,2.6794252,2.7172687,2.6799588,2.6834908,2.5322459,2.6050167,2.6223824,2.4509318,2.539602,2.3551474,2.4500291,2.2942173,2.3091636,2.1530502,2.3899302,2.2797019,2.3322222,2.0310743,2.1160982
3.9613123,3.9226983,3.889045,3.8827164,3.7673185,3.7350845,3.7050586,3.695071,3.6549366,3.6294768,3.5590551,3.5310907,3.5488899,3.4597538,3.4848044,3.4091554,3.3723032,3.3065813,3.2671738,3.2688048
2.5902758,2.5800347,2.5135992,2.564718,2.5032012,2.5078304,2.4488847,2.4137807,2.4015188,2.385236,2.3552165,2.3136492,2.2636478,2.2622101,2.3195729,2.222631,2.1817012,2.2322292,2.1137178,2.1215496
3.2262592,3.1889179,3.2187502,3.1201642,3.1383767,3.0938742,3.044873,3.0288107,2.9666045,2.9103758,2.9266253,2.8361354,2.9131551,2.7916751,2.722846,2.7698534,2.6523855,2.7167997,2.6347024,2.6278682
3.6940689,3.6651525,3.6259165,3.6187212,3.5168417,3.5218499,3.4855835,3.4284668,3.4050229,3.3279753,3.3531888,3.2833869,3.2796061,3.2986655,3.1915724,3.2378795,3.153579,3.1297085,3.0552886,3.0817618
5.1291251,5.0676427,5.051558,4.9525156,4.9643898,4.8657837,4.8166933,4.7418885,4.7532053,4.6820292,4.5898304,4.6785431,4.5401864,4.5573444,4.365891,4.4240246,4.3088636,4.3099322,4.1617846,4.1237812
2.0476339,2.0190821,2.0475216,1.9880943,1.9247187,1.9315419,1.8663726,1.907946,1.9244955,1.8903486,1.867449,1.9653131,1.7757673,1.806479,1.7159548,1.8340245,1.8200738,1.6298053,1.7550708,1.6683425
2.8266358,2.79441,2.7718282,2.7383041,2.7120142,2.6764925,2.7472138,2.6038995,2.6140721,2.5087662,2.6627984,2.5526843,2.6596231,2.432301,2.4621723,2.4803207,2.1278462,2.4455037,2.3181727,2.3672729
3.3926401,3.3883152,3.3699622,3.3402555,3.3127546,3.3221626,3.1288247,3.0925016,3.2023818,3.0430381,3.1005785,2.9286568,2.9947631,3.0481503,3.0868309,2.9662833,2.8086715,2.9760916,2.7741926,2.7228031
2.7888582,2.7698817,2.7359364,2.7241414,2.7062006,2.6764102,2.5931587,2.5984969,2.5985048,2.6126935,2.4831808,2.4850266,2.4870164,2.4544508,2.378782,2.3653717,2.3699262,2.312535,2.3637829,2.2826548
2.5470304,2.5259531,2.5156817,2.4594147,2.4580014,2.4457424,2.4040267,2.3993962,2.4193115,2.3150899,2.2617733,2.1790004,2.3649466,2.1413531,2.1938062,2.1198523,2.1157613,2.234592,2.1406457,2.110698
2.3655002,2.3097222,2.3315992,2.3189123,2.2921128,2.2362337,2.2159111,2.2217314,2.1021667,2.2591038,2.1338911,2.1045778,2.2284017,2.0147862,2.1029143,2.078856,2.1332431,1.9241489,1.9616815,1.9274446
2.3447447,2.2967842,2.3173993,2.2498202,2.3147957,2.2553177,2.2150464,2.1527863,2.0839748,2.1445093,2.0885439,2.1440382,1.943409,2.1572483,2.0808673,1.9346448,1.9655753,1.9343249,2.0629883,2.0521307
2.7569327,2.7331691,2.6779609,2.7036133,2.6517668,2.6725991,2.6277239,2.5917091,2.5015204,2.516515,2.4547102,2.4835622,2.4618475,2.2782066,2.4591956,2.4237068,2.2799394,2.2512968,2.2668126,2.146657
2.930511,2.9327922,2.904428,2.8806498,2.7997134,2.7860055,2.7679553,2.7553406,2.7054048,2.7315133,2.5611711,2.5833399,2.5841336,2.4602814,2.6039925,2.4412251,2.5955732,2.3693786,2.5263329,2.3622751
3.1110644,3.1123991,3.0153389,3.0146232,2.9425209,2.9195585,2.9018955,2.8330355,2.9239032,2.7908802,2.8329089,2.8508692,2.8155324,2.8166397,2.4783227,2.5970173,2.6084421,2.4955463,2.6647263,2.5539789
2.9617846,2.9336531,2.8960299,2.9277039,2.822947,2.7865765,2.7555885,2.8015685,2.719404,2.6622941,2.6561821,2.6726973,2.6268146,2.5223899,2.5383556,2.5185931,2.5225723,2.3929698,2.392673,2.4412723
2.8190305,2.7594402,2.7573102,2.7184236,2.7569757,2.7415195,2.6047201,2.5566549,2.548552,2.5131567,2.5095415,2.4587109,2.4055252,2.4881852,2.4672832,2.5209632,2.4046333,2.3633673,2.3849165,2.3097723
3.2209587,3.185168,3.1768057,3.1147206,3.0107234,3.067915,3.0365252,2.9303722,2.9436686,2.9669721,2.8434465,2.9443729,2.8745949,2.7546768,2.7709727,2.7220924,2.6313014,2.6691163,2.6630683,2.6722593
3.9809484,3.9574435,3.932375,3.8569534,3.8416176,3.7815545,3.7559886,3.7342639,3.6181777,3.6143527,3.641377,3.5085342,3.5283329,3.4562221,3.3971031,3.2826157,3.3811185,3.3442936,3.2765732,3.339483
