b_storage1,b_storage2,b_storage3,b_storage4,b_storage5,b_storage6,b_storage7,b_storage8,b_storage9,b_storage10,b_storage11
-.31668243,-.57668,-.8552559,-1.2301077,-1.379014,-1.7045832,-1.8543011,-2.3954999,-2.9751892,-3.5684729,-4.6946411
1.2980205,1.0137737,.75631785,.52378428,.20436379,-.11474092,-.3973296,-.8848657,-1.44107,-2.0422747,-3.2452917
.23191728,-.037481703,-.3170931,-.5719043,-.83481133,-1.1298678,-1.3527097,-2.0864785,-2.4775405,-2.9867654,-4.0234647
.14859387,-.10009148,-.39579266,-.77703106,-.83933789,-1.1593395,-1.4860281,-2.2650654,-2.5560277,-3.1653135,-4.3391314
.544195,.32459015,-.015030054,-.19892046,-.53290701,-.83404714,-1.1184314,-1.5855255,-2.2156897,-2.7065628,-3.7449408
-.58134121,-.83084208,-1.1325543,-1.3789248,-1.7102947,-1.8482577,-2.1682775,-2.9290946,-3.3400743,-3.8487985,-5.0480299
.59831846,.30764502,.089100935,-.20121792,-.5010075,-.76144397,-1.0083048,-1.6975269,-2.1893394,-2.7767038,-3.7272387
.63893449,.32752606,.10178772,-.23336081,-.46032634,-.70628768,-.93089825,-1.8073773,-2.1795948,-2.7128186,-3.707571
.74920106,.48707739,.1786716,-.019451125,-.39401209,-.69481915,-.9126305,-1.443965,-2.1681626,-2.4627683,-3.7589886
.87959218,.56754535,.31069615,.018433718,-.30166921,-.70215148,-.88639653,-1.2225863,-2.0274401,-2.5141759,-3.6253965
.6269623,.24004339,.054142069,-.29958937,-.54052645,-.7822513,-.95380682,-1.5602436,-2.3348167,-3.0015154,-3.9474375
.4511832,.20268744,-.1157242,-.36113292,-.72283453,-.97041762,-1.2438762,-1.8005267,-2.2374253,-2.9781165,-3.9111454
.50652391,.2323138,-.14038017,-.24857211,-.56235009,-1.0590017,-1.1369244,-1.8712268,-2.2895668,-2.8263128,-4.057313
-.23838504,-.49733663,-.81858528,-.99678135,-1.3941711,-1.6507452,-1.8074268,-2.8757656,-3.1675441,-4.0903997,-4.8386297
-.83589828,-1.1284325,-1.3784587,-1.7386863,-1.9876041,-2.2387242,-2.3675237,-3.081779,-3.5330286,-4.0527616,-5.066802
-1.2730799,-1.5359737,-1.8251951,-2.0835438,-2.3271947,-2.698545,-2.8557439,-3.3711717,-3.8926802,-4.533989,-5.4709139
.014785109,-.22748017,-.5125463,-.85087597,-1.1390413,-1.3035344,-1.4953835,-2.1718397,-2.6667004,-3.271874,-4.3318214
-.47919169,-.72681624,-1.0463686,-1.239481,-1.4588821,-1.8096409,-2.2090905,-2.4939246,-3.2880669,-4.0168958,-4.8029294
.13618612,-.15362014,-.39121819,-.59500623,-.95380306,-1.3071476,-1.5586562,-2.021769,-2.7343702,-3.3350847,-4.2963295
.61497754,.30925944,.085709833,-.17837436,-.6094597,-.74614835,-1.0762533,-1.5983086,-2.126673,-2.6940639,-3.7904139
-.24519104,-.51897466,-.87206692,-1.0199989,-1.2379498,-1.6337528,-1.8669177,-2.5006816,-3.0826643,-3.5817952,-4.8026652
-.011738565,-.29853567,-.55928385,-.86332035,-1.1399992,-1.3127313,-1.697233,-2.2581854,-2.7675078,-3.2766137,-4.3746977
-.35753962,-.60434639,-.90867633,-1.1566029,-1.421544,-1.6288544,-1.9368777,-2.6158671,-3.1773946,-3.674396,-4.8247976
-.0010983563,-.33602518,-.59666616,-.84501618,-1.1550933,-1.3459738,-1.7654457,-2.2110481,-2.6804235,-3.2432773,-4.416904
.71818054,.43723935,.18493968,-.11092934,-.39393899,-.67477727,-.93530071,-1.4049275,-2.0848086,-2.7409964,-3.7782848
-.22526474,-.50568324,-.79052371,-1.195664,-1.209987,-1.6297816,-1.7729411,-2.3300192,-2.9448631,-3.725188,-4.6734633
.19356684,-.17557682,-.4451569,-.59858125,-.94487095,-1.2561961,-1.5682731,-1.924278,-2.7475696,-3.1064248,-4.2744293
.1756433,-.074149393,-.3953999,-.62934071,-.86617821,-1.2463132,-1.4311458,-1.9860247,-2.5183558,-2.9815056,-4.5707932
2.3521547,2.10708,1.7656292,1.5607432,1.2278194,.8652854,.56037849,-.0028236764,-.53807276,-1.3088542,-2.1191509
.063590452,-.20045233,-.52855414,-.72038639,-1.0688158,-1.4105767,-1.5822972,-2.2754157,-2.8087738,-3.1349742,-4.6346006
.51388496,.23069629,-.014168309,-.24478677,-.58125681,-.83988512,-1.1118473,-1.6984922,-2.3104513,-2.9349098,-4.0217509
1.0495613,.76424003,.40794414,.11390051,-.057319034,-.34715959,-.61473852,-1.2212148,-1.7311587,-2.2409186,-3.7302096
.97110862,.71656674,.43515041,.18090014,-.091324009,-.40336132,-.71468914,-1.1636279,-1.8900653,-2.2547174,-3.4235528
.49739876,.24601573,-.008864766,-.19364141,-.66935581,-.80034363,-1.2623252,-1.694191,-2.3204656,-2.8943334,-3.9835131
-.72768503,-1.0100318,-1.3088675,-1.5447227,-1.7718948,-2.0432477,-2.322737,-2.8952301,-3.4030721,-3.9684658,-5.0934305
.37192732,.14807132,-.14907797,-.4136453,-.61003441,-.96048862,-1.2647364,-1.7880896,-2.307497,-2.933929,-4.013433
-.22461142,-.56712645,-.84623009,-1.0638919,-1.3013214,-1.6375664,-1.860423,-2.5281003,-3.062367,-3.4538484,-4.4800811
-.097483598,-.36199179,-.66823083,-.89192975,-1.1786203,-1.5359837,-1.6884761,-2.2914352,-2.6614182,-3.3612885,-4.5338531
.57168657,.25225782,.031975072,-.27783605,-.55614853,-.75231218,-1.0570178,-1.6667762,-2.0677722,-2.4937587,-3.865391
-.13966917,-.42522654,-.74806309,-.91542643,-1.3485223,-1.4802516,-1.8459044,-2.2325335,-2.9674845,-3.4234715,-4.6701889
.72727585,.47692433,.10742144,-.038242776,-.37309557,-.64793134,-.94386154,-1.4851942,-2.1026096,-2.4780974,-3.6858358
.65589583,.30536175,.18909207,-.1735975,-.36082068,-.65783155,-.96993726,-1.5456187,-2.1645865,-2.4848704,-3.7424552
.79121172,.55733877,.21314366,.022888478,-.32700214,-.54183733,-.89270651,-1.3132993,-1.8843328,-2.558198,-3.8429322
.22355729,-.067976989,-.39055902,-.58520502,-.90598726,-1.1612897,-1.485135,-1.9062189,-2.5558236,-3.1435046,-4.1206865
.387642,.11778957,-.15693147,-.47986653,-.69735938,-.96939826,-1.2372103,-1.774556,-2.4441755,-3.0313823,-3.8480008
-.8353942,-1.1024804,-1.4142866,-1.6110976,-1.9842612,-2.1456373,-2.5370438,-3.0002372,-3.5762017,-4.1850533,-5.1512203
-1.3132479,-1.6808147,-1.8378077,-2.176538,-2.4108915,-2.7210276,-3.1069639,-3.5726705,-4.0373244,-4.6631837,-5.7459016
.28701735,.035616867,-.30513078,-.60505748,-.83883351,-1.0834842,-1.5025245,-1.892138,-2.2728434,-2.8129497,-3.943217
.86894739,.60193336,.31907922,.019441213,-.23013149,-.54265797,-.69033581,-1.4408385,-2.0202448,-2.5536339,-3.4346683
.77701074,.53553444,.27932394,-.278828,-.49977255,-.54399741,-.83243972,-1.6151329,-2.122267,-2.7937884,-3.7881153
1.03738,.70257032,.45790344,.20767617,-.10800303,-.4538393,-.55526185,-.99986261,-1.7087562,-2.2153811,-3.5254374
.72294223,.47201264,.10708375,-.1553667,-.38329816,-.55975753,-1.1006486,-1.5226341,-2.1738052,-2.7323964,-3.6752188
-.12135101,-.3915191,-.68568259,-.95660168,-1.1871755,-1.472266,-1.9122844,-2.4310093,-2.7645819,-3.3365574,-4.580822
1.0728974,.77226561,.41614068,.28490448,.025949191,-.30194452,-.77384657,-1.0690467,-1.595345,-2.169014,-3.4208333
.65579295,.44087249,.11768243,-.18800442,-.44314596,-.73214042,-1.043823,-1.4460016,-2.0522132,-2.5536337,-3.5954638
.071753196,-.21722195,-.45063379,-.69435126,-.99971062,-1.3430036,-1.542958,-2.0864515,-2.6554298,-3.167151,-4.3360872
-.28261909,-.5616501,-.85507113,-1.2759225,-1.4179864,-1.7534376,-2.0095139,-2.6433241,-2.9605529,-3.5600502,-4.7891116
.32681093,-.044992998,-.25671217,-.5319832,-.85356456,-1.0221511,-1.3370284,-1.9260687,-2.4775,-3.0385957,-4.2911482
.083689451,-.19806392,-.4274514,-.71692723,-.98113167,-1.2139013,-1.4772904,-2.2801845,-2.6187766,-3.05217,-4.3222456
.43334889,.18300925,-.086790159,-.44156659,-.68474799,-.97125775,-1.3272127,-1.6638204,-2.1511135,-2.9316385,-4.0628762
.42129794,.1190203,-.085210815,-.35352311,-.65988231,-1.0268816,-1.1738287,-1.8226635,-2.247942,-2.9107075,-4.0011549
-.15576689,-.45700034,-.74629956,-1.0059688,-1.2518888,-1.5452336,-1.9632344,-2.3191054,-2.9882488,-3.4626231,-4.6703997
-.60823131,-.85145366,-1.147404,-1.3272613,-1.7087018,-1.9031793,-2.2721419,-2.8024867,-3.4506454,-3.8272827,-4.8113351
-.89096797,-1.1830844,-1.4101655,-1.6838236,-2.0492027,-2.3184066,-2.5413246,-2.9733925,-3.6238642,-4.2194862,-5.1443653
-.40297472,-.68620902,-.8988421,-1.2081364,-1.5253303,-1.6840005,-1.970036,-2.657958,-3.0128779,-3.6014748,-4.8640885
.84244502,.57561028,.20801619,.11610633,-.33222362,-.58006585,-.79278451,-1.2763487,-2.0945742,-2.5497174,-3.7192502
1.0097898,.76138562,.4313533,.19882305,.033199552,-.41627496,-.73236203,-1.2026314,-1.7770942,-2.3236108,-3.229003
.56586981,.31041738,.062934257,-.20097595,-.51664734,-.80386978,-.94983542,-1.6670427,-2.1022534,-2.8539982,-4.032124
.45582697,.19817059,-.076797903,-.2925289,-.65146154,-.98849773,-1.2486359,-1.7701426,-2.2934406,-2.5845194,-3.716146
-.28108302,-.51507294,-.81146061,-1.1635425,-1.3691298,-1.6292183,-1.9089818,-2.5397532,-3.0829122,-3.6735144,-4.4992228
.36588076,.070402287,-.20395818,-.45627481,-.80101377,-1.0366898,-1.3417112,-1.9315959,-2.5226665,-2.7794325,-4.0517297
-.19663543,-.47366577,-.82301086,-.99819171,-1.3613507,-1.5083464,-2.0515902,-2.5802023,-2.9714997,-3.56159,-4.5655322
1.4262131,1.1304985,.91138363,.62662053,.32992831,-.0043723551,-.32466537,-.81597066,-1.2584112,-2.1052477,-3.2663198
.20313455,-.12789942,-.30651569,-.66381842,-.8842091,-1.1279811,-1.5885773,-2.0162702,-2.635483,-3.2354863,-4.1351776
.79156667,.47798526,.24996123,-.011665059,-.41144067,-.6936844,-.93652475,-1.4209188,-2.1049745,-2.546278,-3.6887472
.33472139,.11922283,-.18696178,-.46357992,-.79330009,-1.1752414,-1.3169336,-1.8639528,-2.3155189,-2.968919,-4.3111444
.18490605,-.052971203,-.33962631,-.60692412,-.93182552,-1.1933396,-1.5794909,-1.9383456,-2.5662901,-3.347532,-4.3519249
.78004092,.47909161,.24317279,-.056032449,-.27352241,-.53189868,-.88667655,-1.2114999,-1.913345,-2.2313848,-3.4992812
-.26964036,-.54115516,-.80742496,-1.0553763,-1.338578,-1.5871273,-2.0599177,-2.5359747,-3.1605241,-3.4203126,-4.7002048
-.19732301,-.46740863,-.69992614,-1.0465957,-1.3288982,-1.48831,-1.8830583,-2.4150238,-2.9941278,-3.5447917,-4.6251397
-.15725762,-.43264216,-.76094443,-1.0304047,-1.3340896,-1.5625869,-1.8338677,-2.5755041,-3.1323936,-3.5193164,-4.9662542
.61177576,.28993183,.048425484,-.18354473,-.51798248,-.69202721,-1.0509051,-1.6225864,-2.3061721,-2.6830051,-3.8599823
-.10580871,-.36553472,-.69859868,-.93784291,-1.1890564,-1.4718313,-1.7476625,-2.5413921,-2.8526816,-3.4023979,-4.4145942
-.18665797,-.44924125,-.7665211,-.97416496,-1.1931479,-1.5134621,-1.8395545,-2.2618897,-2.7937009,-3.5152812,-4.2412992
.1935329,-.095053673,-.30986923,-.57054824,-.87060267,-1.2018857,-1.5201087,-1.969579,-2.4546928,-3.2704477,-4.2416873
.12131996,-.15214917,-.4259764,-.67305237,-1.0609876,-1.3137764,-1.4999747,-2.0271096,-2.5465496,-3.0496907,-4.2444544
.40269899,.11796249,-.30811042,-.52614385,-.51195496,-1.0018233,-1.2867364,-1.7817279,-2.4576385,-3.1063941,-3.9986169
-.083334923,-.37048414,-.64165217,-1.0563542,-1.186118,-1.4659964,-1.7224023,-2.2175395,-2.810077,-3.448621,-4.3984642
-.40361905,-.64348382,-.92696637,-1.1147492,-1.5575022,-1.7928368,-2.1601534,-2.5050993,-3.2875924,-3.6966329,-5.0654674
.43908203,.20565514,-.11177575,-.3209177,-.61027396,-1.1191885,-1.0942695,-1.9450217,-2.5176287,-2.9847028,-3.8634224
.091688938,-.18934254,-.45481995,-.73171806,-1.0434828,-1.3199039,-1.7132777,-2.1715961,-2.6071789,-3.2080393,-4.3081284
.87516367,.63570577,.30238011,.016298484,-.33848563,-.60454714,-.82640105,-1.4151771,-1.7145177,-2.4849026,-3.6599576
.42616904,.142966,-.13619214,-.41330546,-.70886791,-.89884508,-1.2205876,-1.7907916,-2.2739818,-3.1390886,-4.0578766
1.3134394,1.0422375,.7558704,.49532744,.34422287,-.062535569,-.53917277,-1.1952087,-1.6448137,-2.2053235,-3.0754497
-.54386806,-.80345571,-1.0185237,-1.3847253,-1.5521047,-1.7974228,-2.2124753,-2.807184,-3.1737854,-3.9952445,-4.7982874
.71431321,.45276883,.2330467,-.070496626,-.35733676,-.75017685,-.87457091,-1.6593972,-2.0568891,-2.6916623,-3.6289012
.4237709,.14699234,-.1099942,-.67960566,-.67972106,-1.0727823,-1.2056445,-1.6872417,-2.4025533,-2.9721138,-4.4218678
.0023576806,-.23298779,-.5127477,-.84249049,-1.1787812,-1.3487697,-1.5389419,-2.1353323,-2.746099,-3.354013,-4.192584
-.10453257,-.34503862,-.60957009,-.94447839,-1.216032,-1.5539317,-1.8091328,-2.4041436,-2.7660339,-3.4022222,-4.7336888
.29424345,.063043028,-.30024269,-.62200749,-.82822174,-1.1832417,-1.3386288,-1.8155665,-2.489964,-3.048394,-4.2140732
.16879606,-.065144755,-.43436921,-.69752097,-.94600064,-1.2399184,-1.7087462,-1.9363902,-2.5768275,-3.508342,-4.6368394
.27556777,-.022590984,-.23695518,-.69644856,-.79898119,-1.2012521,-1.4526137,-1.8037895,-2.6744573,-3.0867252,-4.1894708
.33706394,.029906968,-.1500793,-.50839162,-.78341043,-.96982896,-1.4495981,-1.9956775,-2.4179578,-3.007972,-3.9430802
-.34055614,-.61151111,-.85185355,-1.1993198,-1.3945063,-1.7492132,-1.9676317,-2.5948951,-3.0270877,-3.8633695,-4.828609
1.6978909,1.4108262,1.1077657,.86480075,.48195991,.32481453,.084453247,-.51256907,-1.1251527,-1.5834017,-3.1177945
.41136029,.15506864,-.092801154,-.45348606,-.63396692,-.99887192,-1.3633173,-1.768167,-2.5400672,-3.1730216,-4.1077185
.51126766,.26765549,.0056816088,-.21834558,-.54666704,-.79658186,-1.2484289,-1.7786117,-2.2378445,-2.7415245,-3.9015512
.012835323,-.22054677,-.55488515,-.7497896,-1.1231124,-1.2783545,-1.6165228,-2.1883409,-2.640039,-3.2448142,-4.2596793
1.2052608,.87377334,.60318679,.37308174,-.069357008,-.40254742,-.65406549,-1.1410722,-1.7111645,-2.1633005,-3.5150356
.59909797,.32955047,.048194762,-.34256417,-1.0189134,-.77981395,-1.1598328,-1.5886995,-2.2829196,-2.8916743,-4.2071257
.0047624013,-.2747685,-.51630503,-.86762458,-1.0643245,-1.3730382,-1.6483527,-2.473063,-2.6625223,-3.3171339,-4.4926143
.69012052,.4224973,.11247297,-.25721291,-.45800528,-.76661527,-.93770105,-1.6282766,-2.0481658,-2.7586324,-3.7634466
1.0999542,.85530037,.59840703,.16240692,-.017837919,-.21210843,-.70416266,-.93987554,-1.7983582,-2.349555,-3.3700409
.69384122,.44605234,.20500661,-.17841767,-.46459606,-.82467568,-1.0961735,-1.5710832,-1.9134433,-2.8704886,-3.7707522
-.11806395,-.416832,-.66893315,-.93057382,-1.2273955,-1.5161701,-1.5377624,-2.1371918,-2.7573397,-3.3715911,-4.3011756
.82715756,.55171365,.10028872,-.1422011,-.33465251,-.66313499,-.7817747,-1.5186932,-1.9165853,-2.6243935,-3.8834639
.42944136,.082319021,-.097259454,-.48267767,-.64175951,-.95484084,-1.3415881,-1.8605433,-2.7440567,-2.8114629,-4.2424273
.63154536,.36401173,.018283105,-.13305135,-.42428237,-.74171865,-.93443912,-1.4616765,-2.0246294,-2.7719829,-3.87958
.99127537,.74738067,.42734498,.17397258,-.08642485,-.24681216,-.5653801,-1.1640946,-2.0149307,-2.174448,-3.4527895
1.039086,.76969784,.50428206,.1581316,-.19898637,-.28670993,-.48549691,-1.1272544,-2.0735092,-2.3120306,-3.5940924
.8738814,.45809558,.26015204,.057912182,-.1184782,-.56265837,-1.06516,-1.4289041,-2.0418165,-2.4692848,-3.7560103
.64482683,.35762867,.12763184,-.19140682,-.40865305,-.80462658,-1.0398517,-1.5512352,-2.2153766,-2.5551498,-3.7256699
1.0498813,.8146314,.45064861,.21695797,.010614586,-.43456781,-.63734859,-1.2275699,-1.9531814,-2.326813,-3.4179275
.25695297,-.0084517142,-.2146319,-.5389908,-.85404927,-1.2724125,-1.4343263,-1.9520983,-2.734066,-3.2982016,-4.0849042
.51386875,.24830665,-.049607784,-.35505289,-.65442699,-.88132507,-1.0855565,-1.6291857,-2.1813717,-2.6823032,-3.9570684
.71080685,.38042313,.15188518,-.10817328,-.40611926,-.65662646,-.94984186,-1.6581448,-2.3192654,-2.4026306,-4.1346579
.099285349,-.26636037,-.43299156,-.60769951,-1.0356636,-1.2326612,-1.760083,-2.2338307,-2.7223074,-3.3213193,-4.4317622
.070918322,-.20082018,-.43250105,-.74436003,-.91227245,-1.4007493,-1.4968091,-2.0571141,-2.693258,-3.1890273,-4.3470378
-.45535123,-.76974571,-.97881275,-1.226496,-1.5505022,-1.759552,-2.2365677,-2.7170103,-3.1368721,-3.8068762,-4.9600921
