b_storage1,b_storage2,b_storage3,b_storage4,b_storage5,b_storage6,b_storage7,b_storage8,b_storage9,b_storage10,b_storage11,b_storage12,b_storage13,b_storage14,b_storage15,b_storage16,b_storage17,b_storage18,b_storage19,b_storage20
2.5225284,1.4852756,.46326587,-.59593648,-1.5701425,-2.5875993,-3.591625,-4.7393608,-5.4718099,-6.6258345,-7.7930207,-8.744009,-9.7628689,-10.721365,-11.83286,-12.947437,-13.766043,-15.041485,-15.849051,-17.027058
1.3717555,.37182876,-.71374732,-1.6286482,-2.6291821,-3.6526196,-4.6656141,-5.6610484,-6.7586994,-7.757484,-8.7525139,-9.7388268,-10.921596,-11.884648,-12.869381,-13.933187,-14.931993,-15.804525,-16.90848,-17.931274
.53056145,-.4923518,-1.4670585,-2.493613,-3.4587939,-4.6070175,-5.4824524,-6.3699341,-7.5164928,-8.6185675,-9.4820166,-10.53059,-11.420244,-12.477245,-13.35488,-14.394195,-15.54896,-16.467222,-17.604057,-18.500355
.62434387,-.34868738,-1.3587934,-2.4449623,-3.2919366,-4.3070068,-5.4110246,-6.322957,-7.3078799,-8.2863483,-9.4412518,-10.413251,-11.514404,-12.248279,-13.558878,-14.498104,-15.4297,-16.384701,-17.469088,-18.267641
14.880374,13.72554,12.528786,11.516615,10.288271,9.0096588,7.8836293,6.8091779,5.6743846,4.7024837,3.2797699,2.2200706,1.2090241,-.18914551,-1.2297311,-2.3712542,-3.6103146,-4.6748495,-5.9148984,-7.0697565
-6.4259949,-7.3529072,-8.2644291,-9.1993475,-10.186679,-11.088011,-11.985262,-12.987704,-13.915028,-14.811844,-15.760757,-16.597786,-17.63135,-18.49918,-19.498676,-20.362362,-21.358498,-22.211943,-23.21542,-24.304123
-3.7802315,-4.7466869,-5.7222195,-6.6759443,-7.6544919,-8.625061,-9.578414,-10.555502,-11.440747,-12.463816,-13.515924,-14.42384,-15.282257,-16.351416,-17.233604,-18.49086,-19.126974,-20.254311,-21.144304,-22.056646
2.5322464,1.4809647,.4578478,-.55826795,-1.5312631,-2.5786271,-3.6685967,-4.6964993,-5.6369176,-6.7951117,-7.7117596,-8.794816,-9.7993593,-11.0487,-11.825461,-12.817197,-13.990678,-15.031992,-16.25596,-16.996092
-.36224973,-1.365101,-2.3207669,-3.3110449,-4.3274994,-5.3209829,-6.2623763,-7.3594608,-8.3054552,-9.256032,-10.424979,-11.347918,-12.263618,-13.582777,-14.341044,-15.407625,-16.361479,-17.369505,-18.206993,-19.323154
-2.91927,-3.8689129,-4.829083,-5.8335032,-6.869947,-7.865869,-8.7618036,-9.6964092,-10.609885,-11.670789,-12.521123,-13.551551,-14.51094,-15.56947,-16.457363,-17.527573,-18.221458,-19.390678,-20.419098,-21.363056
2.4322739,1.4222392,.35556656,-.75269443,-1.6253971,-2.7662346,-3.7534342,-4.7053685,-5.7840962,-6.817029,-7.8438702,-8.9122162,-9.960062,-10.909186,-12.051964,-12.872563,-13.977974,-15.121736,-16.073479,-17.064281
5.9171991,4.8949103,3.7979064,2.8697503,1.7509617,.67193073,-.38927746,-1.4309069,-2.3994846,-3.6091192,-4.5849185,-5.6412187,-6.6300483,-7.6944413,-8.8756981,-10.123125,-10.76817,-11.822405,-13.084525,-13.933135
2.4430885,1.366654,.36521983,-.64537776,-1.6464173,-2.6992695,-3.7822075,-4.7489781,-5.7405419,-6.757072,-7.8051229,-8.9273729,-10.035762,-10.84983,-12.071741,-12.92203,-14.028188,-15.094196,-16.059858,-17.139059
2.1209612,1.1260145,.085964955,-.99218905,-2.0082068,-3.0339508,-3.9264596,-5.0691662,-6.0336185,-7.0255919,-8.1729755,-9.1733856,-10.207339,-11.06409,-12.266535,-13.209162,-14.206443,-15.381781,-16.299469,-17.12479
-1.8289346,-2.8116221,-3.8169105,-4.8354821,-5.7594261,-6.772306,-7.6884823,-8.6913319,-9.70333,-10.637012,-11.703897,-12.697539,-13.599007,-14.779058,-15.658441,-16.641975,-17.605326,-18.775698,-19.645462,-20.617435
-1.6069554,-2.5981543,-3.5827036,-4.5675931,-5.5445132,-6.5079103,-7.5010982,-8.5307121,-9.4323263,-10.576173,-11.576132,-12.520895,-13.499418,-14.509544,-15.242142,-16.536222,-17.278784,-18.454966,-19.238213,-20.344969
2.3820405,1.3155833,.34101245,-.72932076,-1.7237986,-2.818398,-3.8851249,-4.834239,-5.8995833,-6.8485069,-8.0046911,-8.9488382,-9.9959335,-11.080997,-12.058484,-13.08431,-14.188118,-15.219337,-16.187672,-17.170105
6.054882,5.0041747,3.9490118,2.8393486,1.860983,.72567314,-.36124554,-1.3790553,-2.2450607,-3.4504504,-4.5884047,-5.550108,-6.5091829,-7.5568595,-8.7901764,-9.7808647,-10.787408,-11.971374,-12.879413,-14.183744
-3.8363619,-4.7992682,-5.7344737,-6.7050195,-7.6608248,-8.6899137,-9.6954575,-10.593973,-11.528399,-12.555401,-13.528273,-14.48523,-15.448738,-16.429007,-17.483952,-18.266071,-19.160158,-20.290091,-21.219393,-22.230761
4.0367932,2.955128,1.9680769,.87377036,-.079447173,-1.1316326,-2.2557323,-3.4303837,-4.4432955,-5.4268117,-6.3341894,-7.3868909,-8.5325956,-9.4748173,-10.649533,-11.672634,-12.814663,-13.649204,-14.871263,-15.844818
