p_storage1,p_storage2,p_storage3,p_storage4,p_storage5,p_storage6,p_storage7,p_storage8,p_storage9,p_storage10,p_storage11
.23246458,.11622368,.048577785,.01489621,.0085270777,.0029499684,.00078949332,.000046482117,.000025726427,0,0
.72065926,.93990231,.67198282,.60170388,.36802879,.26025635,.055451792,.01495825,.00065294927,.00061636243,0
.48343459,.83935761,.76068628,.33539838,.12711658,.056932196,.018045779,.00043073171,.000030428739,0,0
.18201423,.26460344,.37984237,.46499276,.85196745,.84150606,.96616995,.4493683,.31009337,.17447689,.010205147
.37948602,.55340546,.70417601,.9203378,.78914601,.61830586,.54769063,.13611542,.063744582,.0083806049,.0012749113
.13064767,.21617328,.40494627,.46362719,.7597633,.89465529,.66899163,.4413856,.16635139,.037290547,.00061486335
.16005926,.078651793,.017581509,.0097790901,.00090020493,.0021410214,.00019663409,.000058933783,0,0,0
.13122323,.25851855,.38670754,.53340167,.98446256,.70566064,.46077034,.22667114,.07946799,.012182911,.000038652805
.95243216,.80283332,.5231303,.30284908,.27225763,.15253654,.027106607,.017130911,.0032751225,.00029026141,0
.35725561,.46013471,.73893559,.87042105,.91943383,.86622345,.61063749,.19948266,.069211207,.034053888,.00061850122
.24115713,.41766822,.60521334,.85636848,.93555403,.73810482,.49150044,.18397482,.024163703,.0036487954,.000043300581
.29062343,.41011405,.62394375,.75312251,.93880123,.95249969,.74075788,.34713143,.13902499,.08199688,.0022030768
.13184926,.2881853,.50762403,.76051646,.94975412,.55807811,.40113631,.064457312,.025549678,.00085995422,0
.65455568,.44625154,.22973946,.12391601,.057616275,.039210178,.011722802,.0029550912,.00079293293,.00008108066,0
.19626082,.31811914,.43066964,.60158867,.81590807,.9619751,.58513474,.39194313,.12524396,.051067408,.0021459544
.23174599,.34453648,.50210291,.62924266,.94357246,.90147418,.62089294,.33174783,.21918844,.034738202,.0063705905
.042826135,.073461726,.14110059,.21062566,.34704199,.63691598,.89704597,.55823129,.28606433,.051717814,.002017118
.48386559,.77021217,.85537535,.98450845,.7363891,.51266587,.29252455,.12255296,.036549896,.016713306,.00020052359
.19981657,.28296885,.40966386,.52076334,.63076967,.85269725,.7884649,.66269273,.5047828,.26589429,.022704009
.71034694,.48144233,.25865731,.15083544,.074764274,.045579586,.03846899,.0014630321,.00071167236,.000048679602,0
.061047833,.10240648,.1653899,.26675963,.40265113,.74374545,.80856413,.5982613,.37658468,.14134537,.0050207609
.04047966,.10287825,.14149964,.30464616,.6862967,.79101378,.92881685,.34802863,.12335914,.0051050829,.00025958908
.71342498,.46131986,.30790633,.2443552,.11319712,.05502541,.012405102,.0081760697,.00071176339,.00025591775,0
.40382895,.57121247,.90589577,.94537407,.73958153,.41370577,.31630129,.058461845,.025391551,.0024428992,.000013934794
.81060565,.97469783,.82306427,.64046192,.55239373,.32504544,.35870638,.093820505,.034775037,.02638099,.0010839583
.059742391,.090988412,.18497339,.2109284,.31493104,.52471876,.5673995,.9029144,.560947,.44875267,.10725544
.41978899,.59452015,.84043258,.93580878,.56702131,.29066843,.19886391,.082553424,.027601017,.00069428713,.00005186694
.16858447,.40052974,.65815169,.72175282,.35640785,.21206959,.074593835,.0017720303,.00021315849,.000010582101,0
.1175464,.18117157,.30255741,.40144473,.64903545,.81219912,.89982718,.50428599,.10620063,.070033595,.0036997162
.020490391,.054649204,.088112779,.22943924,.43533793,.6465261,.91504651,.37776619,.080781631,.01466581,0
.11278047,.17718431,.34867316,.49391744,.85127723,.92313921,.66105491,.27402925,.048004072,.027921895,.00073098642
.23930952,.10321514,.051864401,.034036826,.0095697381,.0022025339,.00080802571,.00013023299,0,0,0
.66292602,.86447185,.76504385,.63365108,.34186175,.08526621,.084137656,.032711316,.0036523326,.00016636684,0
.0033666133,.0073856879,.027443687,.070144549,.12084212,.32335535,.50286913,.89007753,.35270888,.075130656,.0010944457
.67807293,.99437129,.61334169,.25438133,.13913788,.075945303,.034806643,.0010720211,.00049380644,.000013638158,0
.042222656,.088478945,.28984487,.55313164,.59208441,.83803469,.46446046,.11018522,.025610134,.0009645102,.000038913808
.23400936,.33449376,.51057541,.86540353,.97984844,.9356299,.45476741,.22622895,.053155892,.015434939,.00044534489
.19712293,.33695322,.58007556,.99340308,.56485152,.44910225,.28117716,.055366371,.015519393,.0010286227,0
.2506426,.34180221,.42959148,.59619629,.72096592,.9387973,.94472063,.48040745,.32030809,.13908993,.036281262
.059377216,.17472297,.552338,.64795625,.6227051,.1698757,.083432153,.0021677969,.00018037092,.000014835002,0
.35231033,.56384671,.8849631,.83393246,.48721224,.32761306,.13788439,.02444105,.0046591368,.000099384844,0
.039700031,.077368423,.13777675,.2589182,.3881087,.60742503,.98296595,.60067844,.3063032,.042957578,.0026555501
.13110542,.23525882,.35237235,.57167274,.95743948,.90597749,.58694386,.34656855,.042700693,.0024434512,0
.12477074,.2178722,.3724488,.51812094,.89132786,.93232089,.70338529,.13300338,.066429257,.0084335385,.000082381011
.04975377,.11345705,.27467254,.43516725,.64850748,.88274902,.71027464,.20885026,.10036261,.010701215,.000030201927
.10194107,.052256797,.016097704,.0087302262,.0023300471,.00083169102,.00024199688,.000082665894,.000017504171,0,0
.3327271,.49616075,.71937591,.80022222,.90758204,.6965543,.50737625,.19376905,.030831605,.016208733,.00022570972
.065743983,.099190518,.15604433,.28432611,.36331898,.41999045,.77804261,.91892445,.78404987,.24136345,.069424048
.083756708,.13689001,.20581119,.3069343,.35027114,.47804382,.64223212,.98046052,.56187445,.29087257,.050116036
.20523299,.35853022,.6032359,.96876949,.85744166,.67192698,.35289073,.20708719,.02232505,.012620459,.000026873842
.82668102,.90741211,.73803276,.37586302,.20839988,.10802194,.054823935,.013903269,.0026486765,.00046603385,0
.74372786,.96522313,.79179859,.69278312,.5341118,.38322064,.17560935,.057431579,.013426261,.0039775651,.00010660324
.061061569,.11929078,.20169079,.38213855,.65384251,.87431598,.76308608,.45219836,.038107276,.035646804,.00029671701
.2889041,.45632973,.66991705,.90312356,.83799917,.55029124,.26414323,.106627,.01477188,.0064922944,.000065412714
.11016023,.20220181,.28948656,.34846887,.52754843,.73261696,.82088166,.57985032,.45776895,.1227657,.0022373379
.01433149,.037321247,.055638529,.14392146,.16775794,.30130777,.77533728,.75663882,.30076024,.044074811,.0010959215
.79629892,.59353578,.42371354,.24880427,.15490589,.12945662,.066270679,.018123545,.0024598863,.00045061493,.000036347607
.93944287,.68410993,.44272152,.2061092,.18366788,.072726332,.031892825,.0040332978,.0005818216,.00010607822,0
.06508404,.20761098,.32977855,.61679775,.8915478,.63752937,.40551844,.070415035,.0060264035,.00005298818,0
.58162415,.34568259,.24376565,.14467601,.092701577,.056178529,.019686783,.0032806965,.00076615193,.0001182038,0
.05270496,.090342209,.12883131,.19548488,.27731854,.37947831,.60611618,.90672827,.65794486,.48127356,.084378757
.3902961,.50027001,.69841146,.98965716,.99849832,.70936382,.63199377,.28635481,.15614735,.040519297,.008416852
.92754114,.7835325,.49251065,.31010628,.16893429,.07280276,.02126191,.0019375454,.00019808182,.000057124988,0
.64228761,.90992218,.7182129,.48330346,.29414672,.15003224,.056772389,.015633553,.00017812033,.000044828881,0
.74388027,.87139082,.50536621,.27855593,.13812801,.033796944,.0059359483,.0017983676,.00010721623,.000011169722,0
.52227652,.6601541,.95017117,.78637958,.58887851,.34223235,.19206291,.057040364,.016443817,.0034866233,.000021384029
.10097063,.15548803,.30723441,.36665219,.70280629,.74164408,.91914266,.49276653,.23824872,.080731563,.0021616062
.89367241,.81098878,.57457799,.18153147,.12503894,.071014933,.037415285,.0018039941,.00030336622,.000012918353,0
.24540016,.37670565,.53153861,.65049118,.90647936,.91768116,.64900362,.35505846,.10937013,.050484173,.002723038
.23413254,.46492079,.59134668,.6907872,.88168138,.69370133,.52783239,.12904519,.054920297,.01114595,.00010147141
.32559296,.51113862,.68308222,.8137145,.97720158,.65312046,.56133538,.23129261,.096390851,.031277537,.0010003467
.68642551,.87444603,.85012501,.59489667,.43602642,.28821927,.15605947,.044057693,.029617876,.0013325622,.000038470967
.16188541,.26048979,.36774716,.43106896,.67717624,.95218617,.85982734,.45715466,.23132235,.050570689,.0049449336
.056742575,.093549199,.13843405,.24639162,.30719367,.43616155,.57556957,.91695142,.74563283,.18226503,.06872002
.075600497,.15289739,.2666415,.54090595,.79102212,.83497083,.46076664,.12871912,.029912001,.010406758,.00003599597
.11973509,.29726025,.66887897,.94104552,.46408677,.22949375,.17741476,.0034673533,.00086527818,.000058704743,0
.30373806,.46094188,.69706321,.94526881,.86900842,.62324601,.41168076,.15305339,.036737598,.011871041,.00038317573
.64209032,.89419764,.86764264,.64029431,.37798452,.22087727,.11670724,.04795612,.0041193068,.0018856962,.000040162438
.19376558,.30983981,.50018269,.74362928,.99273145,.84993052,.38338566,.087521516,.033235595,.0076411651,.000080070698
.11822843,.22021413,.40938142,.58803141,.74981952,.91029006,.8784889,.4580099,.18904835,.080119759,.0020862229
.0032918188,.006605003,.016988603,.026312759,.047003612,.07500945,.16020703,.46581864,.91919255,.55432636,.085845061
.55961376,.75313002,.84688276,.66772234,.47053069,.26657745,.072684832,.0096519543,.0068879868,.00010131896,0
.043203659,.11427714,.2594054,.59732646,.97666627,.68093121,.36277911,.029956615,.013793616,.00052534387,0
.97178721,.70934469,.4923684,.33526555,.21354239,.12605356,.047380082,.021578537,.008321967,.00043038171,.000016163773
.51849484,.65437502,.8847813,.95415664,.6890347,.58755851,.33253017,.33140412,.093255788,.0171257,.0022050806
.47617045,.7251761,.9429599,.57227284,.34309196,.27084163,.074838206,.0085849864,.0019642636,.000031083109,0
.76349866,.95140225,.79324156,.42789894,.24187098,.17329033,.092342429,.021414578,.0011563181,.00053538248,.000023574818
.12969705,.23316923,.43331823,.70611244,.94963777,.66443801,.39631903,.088455334,.0048165,.0020535353,.000014561307
.34325778,.51870155,.71743947,.90492457,.80188817,.6487729,.3007578,.088815793,.031285927,.0061603528,.00027613179
.3118785,.14910306,.11064794,.045798678,.011905025,.0077431099,.0028441686,.00024392271,.000025890218,0,0
.16283096,.28789696,.56266034,.81920397,.86305416,.38438991,.36582196,.022525277,.024770934,.0056136362,.000020563615
.97277701,.81298494,.56678069,.42886856,.21904749,.18456486,.082049839,.022182811,.0041805799,.0014717426,0
.12230305,.21205936,.32867774,.46893933,.68182731,.97708291,.68642324,.27728444,.10630596,.014653668,.00047475012
.087921165,.17816529,.37497091,.53185433,.76720881,.9992336,.53002405,.25831738,.060301375,.0089872843,.000061592917
.027626131,.072667643,.12308802,.23942092,.46878242,.66207165,.97658277,.35718173,.093856171,.011145984,.000020931575
.58899271,.83877808,.79126644,.51991922,.30481896,.15728629,.12989511,.018802019,.0017258904,.0007955826,.000011127361
.79740566,.56743824,.39177388,.2485282,.1003639,.068108015,.027147513,.0063223066,.0013483719,.00057187397,0
.17821829,.32722375,.4086788,.72071159,.96590132,.87546253,.53285795,.2592414,.064807318,.013741097,.00084825198
.84187877,.86699778,.624017,.51903415,.31626704,.2673912,.13537754,.022289323,.009464494,.003542053,.000048810034
.076716736,.14745465,.35235432,.4873648,.68703514,.82911706,.71796989,.24105695,.043005522,.0071019796,.000072019131
.28716779,.50069779,.7548781,.88701528,.85585845,.80380154,.37870222,.14618084,.065171212,.0068878196,.00017368236
.18089831,.29366755,.49549338,.64451498,.86363494,.86124122,.58758879,.20249315,.039924368,.010262411,.00015760392
.51188743,.92600858,.82242578,.5343045,.26421139,.13871771,.039008528,.0035686777,.00078324828,.000033631284,0
.69680333,.89523804,.7070089,.36185884,.18089624,.079775684,.012235013,.0020302476,.0003069602,.000011505257,0
.16433245,.2669149,.39481375,.63342983,.91044813,.72648573,.57143217,.18935072,.043700859,.013674157,.00069312251
.40105432,.6086241,.79469901,.85677779,.57581836,.63624275,.41901115,.16382232,.028583935,.0086966977,.00050275691
.7271477,.52139759,.24561881,.21098281,.13379782,.046793092,.023595773,.0031708481,.0001236604,.000093820752,0
.23289871,.4214063,.48703879,.79894811,.97196865,.68665987,.33040825,.22480556,.053178273,.015049089,.00017276184
.088225752,.21773386,.40072894,.62524712,.77973437,.60896575,.32523051,.092513628,.0049566999,.00043711311,0
.9096607,.9583149,.75942618,.62058872,.47699964,.32145587,.2136779,.096265376,.067891791,.031080145,.0012565101
.8294034,.60260773,.34813848,.27320042,.16327322,.0798003,.025563553,.01183005,.0016485662,.00046493896,.000012436111
.13622878,.19477376,.28555924,.38393071,.4714309,.59616822,.70949543,.79640293,.57640958,.5250411,.059827015
.34223431,.62841344,.72627157,.827631,.77213866,.51760232,.35277522,.043730333,.0088080186,.0034875313,0
.86870325,.94916767,.75375015,.46526337,.40573984,.26640928,.1317244,.0469262,.013449021,.0032790876,.00021244735
.92060542,.88910872,.74066973,.47419658,.32544318,.1822315,.10540859,.036579009,.017487848,.00068922451,.00002815388
.24651057,.31212083,.43460405,.58282059,.75771821,.90586585,.89644408,.63418353,.45488024,.14001049,.013449202
.73126972,.44962373,.31899717,.17127442,.085711822,.030334504,.0097383196,.0058123576,.000097275784,.000015781809,0
.11363308,.17716292,.36369216,.44693568,.62558776,.91292155,.99991512,.50759202,.27284855,.038186297,.0027433797
.64794219,.40494531,.22626489,.12816152,.050374676,.027095774,.0030539851,.0014048883,.000085671483,.000013925422,0
.33429775,.20962471,.11683095,.058161907,.039442882,.012545898,.011580457,.0016731998,.00024590126,.000010894297,0
.0015791468,.00652789,.026400832,.029757218,.090641245,.1811922,.38998857,.83276367,.49974644,.064262718,.0038767487
.32968709,.56123722,.69181371,.90738857,.56979263,.48932838,.33037841,.081541374,.017184777,.0036453125,.000046234447
.77844512,.96477473,.74965096,.57076782,.46445376,.31926778,.13578476,.044605512,.0065241964,.0030161457,.000027319573
.9239102,.65594172,.51923907,.27636665,.1788705,.10053333,.033866301,.0020371405,.0016247544,.000084856045,0
.44056609,.64458084,.85310763,.8960495,.72533137,.58505511,.25503081,.077309042,.022499867,.0029298724,.00032377176
.71419293,.86794508,.92164838,.77681565,.55114955,.34142879,.23949595,.1240406,.046486076,.008023873,.00040514494
.62088782,.95954752,.72518778,.35681415,.1503455,.043743558,.031239659,.0023625058,.00011251208,0,0
.61459923,.83982766,.76919919,.695454,.40870851,.26675254,.1571167,.032674577,.0039044109,.0022410713,.000013902471
.014786896,.026759088,.064851061,.089387804,.18410155,.25752911,.36591262,.82314998,.75188756,.28496379,.073488824
.16706896,.28794914,.45638815,.68318886,.96708584,.79186219,.62292773,.19205984,.036823522,.0086963363,.00082995609
.24825315,.4107486,.79112625,.92521685,.56813538,.22303255,.13319005,.0079828128,.0014805178,.000053752254,.000010164194
.51194304,.69291228,.8580206,.9972468,.65510923,.36520389,.35712034,.13174805,.030548869,.04255851,.00048223269
.028522413,.072384916,.11275699,.23970281,.49700525,.61818886,.9148832,.50427568,.048423991,.015093005,.00055270334
.098292671,.20119947,.37621188,.52371538,.67201573,.97071099,.77250177,.27241129,.032734774,.011640322,.00019023492
.0088948281,.020964079,.045203347,.10250627,.15505719,.40517819,.43691015,.99394566,.5905965,.12979716,.0086023789
.54446936,.76944864,.94576758,.85330415,.68516004,.42133304,.24860962,.11870153,.013427397,.0064506521,.00037545292
.61141711,.76741058,.99333948,.72163492,.5871436,.31778646,.29432416,.043213181,.023851924,.0032140706,.000015430829
.24389935,.42926481,.65117019,.99321401,.76197571,.41363797,.42452985,.096469916,.02081516,.0012074194,.000023548442
.3109329,.54456866,.91228926,.8394776,.62866449,.24752179,.14452291,.013806896,.0043049017,.000012456027,0
.15522107,.34679216,.70421928,.92976171,.87989432,.50516057,.36519194,.10146402,.010291829,.00066655793,.000011885503
.87211192,.64933068,.4926953,.26230279,.18356396,.12596612,.057269204,.006552632,.0021128259,.00030038093,0
.3189247,.14506847,.11955386,.069501564,.021556091,.005639602,.0035738843,.00048998522,.000045330144,0,0
.82988691,.5737018,.36069828,.21615107,.090353288,.010878269,.003182807,.001323231,.00012163746,0,0
.69188076,.89063585,.87067199,.58622295,.39287075,.28832483,.22364189,.047532488,.02588149,.0040781363,.00014155971
.22178473,.40184912,.59907657,.80012393,.82251054,.45929426,.33243495,.13521102,.015788436,.00037723521,.000015671429
.6466099,.85473746,.76731807,.59244025,.33987671,.19842231,.061875451,.020609945,.0043590604,.0001586742,0
.028105883,.06416662,.17902346,.24937563,.37642646,.87532163,.7165305,.31939715,.37444279,.072164759,.0012542672
.011226562,.0044629183,.0014003637,.00073492347,.00011936741,.000062310588,0,0,0,0,0
.0503731,.085545585,.16264218,.24151233,.36443192,.48913154,.77450907,.62565076,.31434789,.12170497,.0081885895
.74654537,.95938152,.67571831,.42226994,.25701147,.13554634,.065626211,.017847916,.0030957228,.00013419898,0
.019561294,.034214299,.072532944,.14828619,.38065633,.38990229,.69308913,.72524911,.38587743,.051111996,.0043716896
.62109959,.95816046,.9894498,.62494349,.52657288,.35148546,.14777319,.052136261,.0065327147,.0060723093,.000085614978
.48451141,.86402041,.62306511,.47679985,.2520256,.093203433,.017305451,.0043727374,.00042447235,0,0
.54178494,.7701264,.93639249,.71061069,.57525271,.32497266,.3604722,.072993636,.061414357,.010203296,.00034587155
.30690655,.44453016,.67862993,.9060939,.63098079,.61931956,.33665618,.13331865,.061813142,.0071564363,.00004902318
.45506996,.63580543,.93547201,.86463338,.71105605,.53335339,.34265646,.092432603,.043740906,.0060155378,.000087258391
.12013189,.19982195,.33141649,.55148607,.7924422,.96164751,.49838156,.38491529,.1468769,.036633261,.0008123428
.52566528,.75964487,.97916311,.59936237,.43927932,.22904091,.10621168,.05501461,.0063489056,.0010202673,0
.024559062,.052552093,.093850963,.17736481,.28933895,.44687906,.69353211,.58742219,.26581475,.071980543,.00017147377
.61165595,.76278389,.8871839,.67714643,.44742399,.28775489,.14755535,.074911475,.018629402,.0061873524,.000030314548
.65339321,.45938724,.39833432,.24606185,.19944717,.090986319,.055102598,.019406086,.007397023,.00045942047,0
.20553747,.31772372,.57326961,.90563136,.81591004,.94692385,.5489549,.20892666,.14428325,.045787193,.0026450786
.27547175,.40202233,.59132463,.88490683,.94055784,.63685828,.60077155,.13356672,.05061321,.017202325,.00034909623
.3278845,.56392974,.67638975,.91014838,.73058957,.47057569,.28927463,.080801345,.023522861,.0022073803,.000047477162
.30235755,.44309777,.8992309,.90815014,.65794855,.39239168,.19455953,.086504884,.013886123,.00098536222,.000047325124
