b_storage1,b_storage2,b_storage3,b_storage4,b_storage5,b_storage6,b_storage7,b_storage8,b_storage9,b_storage10,b_storage11,b_storage12,b_storage13,b_storage14,b_storage15,b_storage16,b_storage17,b_storage18,b_storage19,b_storage20
-4.0912571,-5.0514207,-6.383594,-6.8347697,-8.1268854,-9.6252022,-10.97047,-11.763356,-11.759865,-13.656296,-14.638983,-15.803456,-16.524458,-18.310553,-18.321297,-20.774712,-21.051716,-22.463581,-23.768597,-25.133312
-9.114893,-10.213282,-10.910629,-12.160828,-12.946009,-13.811894,-15.276581,-16.436073,-17.068794,-17.849091,-19.328075,-20.170568,-21.181013,-22.111267,-22.81197,-24.575348,-25.542805,-26.131275,-27.447437,-27.83037
-14.157015,-15.157765,-15.933955,-16.943348,-17.929144,-19.288643,-20.080009,-20.938046,-21.241539,-22.647539,-23.728016,-24.444902,-25.676746,-26.682121,-27.585356,-28.727228,-29.185678,-30.899042,-31.990685,-31.720976
-2.280426,-3.3372331,-4.5479245,-5.6601486,-6.6703458,-7.753994,-8.7987547,-9.4212942,-11.04221,-12.81988,-12.854149,-14.130225,-15.610198,-16.316959,-17.547516,-18.935862,-20.366205,-21.540314,-21.723154,-22.867966
-6.3466573,-7.4682989,-9.002284,-9.6147051,-10.646685,-12.186037,-12.798084,-13.655762,-15.139534,-15.173926,-17.452772,-17.768398,-19.402199,-19.75078,-22.072979,-21.44379,-22.905678,-24.98703,-24.863153,-25.830685
-3.2168744,-4.300056,-5.6886792,-6.7041192,-7.5940666,-8.2621822,-9.5580177,-11.594313,-12.291534,-12.989518,-13.780703,-15.216739,-16.125795,-16.122187,-18.191225,-18.820669,-20.910679,-21.688353,-22.444355,-23.76111
-11.725611,-12.706776,-13.539053,-14.404927,-15.5149,-16.56238,-17.784288,-18.33588,-19.335331,-20.504154,-21.747377,-21.85331,-23.014196,-24.878582,-24.997242,-25.711418,-27.356133,-28.337372,-29.032747,-29.603209
-5.0180535,-6.0486784,-7.2974925,-8.1593456,-9.174242,-10.160818,-11.093862,-12.286769,-13.22918,-15.038782,-15.272156,-16.643951,-17.731813,-19.153332,-19.979218,-20.630669,-22.312471,-22.791412,-24.098024,-25.571346
4.8581281,3.1791275,2.4973593,1.353706,.23280038,-1.5882862,-3.5231433,-4.7607064,-6.2282476,-5.8937874,-8.2405453,-9.2240667,-9.941206,-11.953648,-14.198646,-14.510076,-16.861134,-16.945515,-18.104507,-17.955139
13.294584,11.699464,10.799577,9.0948496,8.2735281,7.0662837,5.9112492,3.6924877,2.84128,2.0799685,.36473224,-1.0245916,-1.3777815,-2.450031,-5.1185546,-5.2411375,-7.6715488,-7.8427033,-9.0798426,-10.829755
-.74179232,-1.9292705,-2.8878338,-4.2679205,-5.7732148,-6.6819801,-7.2812138,-8.4279013,-10.008977,-10.667751,-11.696243,-13.149142,-14.498516,-15.939172,-16.523964,-18.699259,-18.889637,-19.350208,-21.22629,-22.165115
