se_storage1,se_storage2,se_storage3,se_storage4,se_storage5,se_storage6,se_storage7,se_storage8,se_storage9,se_storage10,se_storage11,se_storage12,se_storage13,se_storage14,se_storage15,se_storage16,se_storage17,se_storage18,se_storage19,se_storage20
9.5129662,9.3090448,9.3653412,8.595746,8.7426109,9.0137262,8.4714479,8.5553474,8.4757967,8.2656097,7.8143568,7.7035923,7.9079165,7.651391,7.3370438,6.8669395,7.5588136,6.7785187,6.8354836,6.9514971
6.513155,6.4260116,6.3249216,6.2054071,6.0528817,6.0229349,5.7612677,5.8866963,5.6576996,5.6827807,5.5836544,5.463728,5.1086044,5.6577206,5.2401972,4.9628468,4.7000422,5.0185523,4.7591915,4.4959769
9.7178879,9.5400276,9.2839813,9.3594351,9.2128344,8.9746866,8.9401646,8.7741222,7.8210263,8.1199121,7.9439778,8.0245247,8.2240438,7.7827296,7.3744712,7.3752995,7.3837056,6.8674269,6.863513,7.1940441
6.3462639,6.2952037,6.2349472,6.0868645,5.9992204,5.6856494,5.8452778,5.7194486,5.7525187,5.7908463,5.443933,5.4281993,5.3232918,5.33462,5.3192978,5.1661611,5.0321131,4.9827123,4.9605212,4.7867889
3.9151218,3.8505077,3.8618369,3.6870825,3.7289839,3.6162815,3.5857353,3.5955083,3.4914417,3.4027221,3.3828073,3.2890954,3.3971899,3.2982137,3.0939083,3.1245456,3.0320899,2.9577241,2.9525921,2.8708432
9.5302792,9.4361744,9.3475752,9.1680622,9.0626135,8.8790445,8.9054861,8.7800941,8.6261187,8.5162544,8.3977108,8.3104887,8.1330261,8.1177521,8.0469627,7.8521233,7.7754345,7.671432,7.5129228,7.4011321
3.8289633,3.8080766,3.7711706,3.6800392,3.6501348,3.6071193,3.6335742,3.5001388,3.4560046,3.564393,3.2922261,3.3075914,3.2733772,3.2884722,3.2028131,3.1009068,3.2078857,3.2108734,3.1432848,3.0686696
7.4012389,7.3246484,7.2073541,7.073442,7.0291848,6.9520402,6.7959771,6.585176,6.5842652,6.4348521,6.2659888,6.1305451,6.3356719,6.1639371,5.7414689,5.8324084,5.6764531,5.7583795,5.5077119,5.5404091
7.7055516,7.5843649,7.4738679,7.3075757,7.192977,7.2586923,7.0167484,6.8569069,6.8839221,6.8105092,6.5079579,6.4460564,6.5629387,6.3820305,6.1082869,6.1263738,5.9926376,5.6541586,5.6957722,5.4736342
8.4557734,8.4314852,8.1864233,8.2649832,7.9787087,7.5426502,7.409122,7.4318528,7.2979946,6.8939509,6.825305,6.6206384,6.6882854,6.5690851,6.1489239,5.9879599,6.3052526,6.0463324,5.7928901,5.7623887
5.8609781,5.7770638,5.5820813,5.5279732,5.4107175,5.5997319,5.3354917,5.0472722,5.2573905,5.0286188,5.0952916,4.9188604,4.7766914,4.89852,4.4922681,4.6086674,4.5177698,4.4363437,4.4113379,4.1689982
8.6973944,8.6163731,8.5102663,8.4485607,8.2947645,8.2443352,8.1171856,7.9867353,7.8769102,7.8612971,7.6998816,7.6460185,7.5129547,7.3859963,7.3732271,7.2560816,7.1087003,7.1261983,6.9406877,6.8471665
10.2363,10.11921,9.9887705,9.9569483,9.7885818,9.642848,9.5565557,9.3176956,9.227376,9.1662569,8.9843836,8.8879442,8.7476416,8.61092,8.6263962,8.3736687,8.2578859,8.1413937,7.9895005,8.0186558
7.6607852,7.5760679,7.5012307,7.3559198,7.238307,6.8090239,7.1347222,6.6649103,6.9993486,6.6889601,6.5531611,6.4506059,6.3697801,6.3590698,6.2387934,6.0117869,6.152842,5.6322489,5.5116014,5.5153179
