b_storage1,b_storage2,b_storage3,b_storage4,b_storage5,b_storage6,b_storage7,b_storage8,b_storage9,b_storage10,b_storage11,b_storage12,b_storage13,b_storage14,b_storage15,b_storage16,b_storage17,b_storage18,b_storage19,b_storage20
-.022920812,-1.0619892,-1.9579885,-3.0536568,-3.9988539,-5.0390735,-6.007268,-6.9234271,-8.034277,-9.0868921,-10.101275,-10.87749,-12.035733,-12.943633,-13.937401,-15.156044,-16.136209,-17.034924,-17.997116,-19.114595
-2.8743708,-3.8628073,-4.8252645,-5.7362151,-6.7079544,-7.7577682,-8.5817032,-9.7201824,-10.665647,-11.647168,-12.441267,-13.630584,-14.358752,-15.275407,-16.37425,-17.297028,-18.313238,-19.40836,-20.478207,-21.421465
5.5465965,4.5078301,3.4972053,2.4335232,1.4112058,.29041067,-.82081962,-1.7604907,-2.99893,-3.7593508,-4.9355521,-5.8945775,-6.8666596,-8.1007261,-9.0619164,-10.161255,-11.161509,-12.34106,-13.408257,-14.491653
-.17818052,-1.1540966,-2.1429408,-3.159857,-4.0911374,-5.1410661,-6.0800877,-7.1575308,-8.0091496,-8.9664602,-10.138997,-11.100957,-12.029884,-12.86193,-13.961821,-15.071914,-15.975769,-17.019802,-17.852961,-19.074038
-1.0595919,-2.0688949,-2.9921114,-4.0442929,-5.0043936,-6.0166116,-6.9866948,-7.9543414,-8.9344931,-9.9055729,-10.882959,-11.970679,-12.950073,-13.772703,-14.819806,-15.630308,-16.780016,-17.625189,-18.833494,-19.872503
1.9925684,.94477075,-.046260145,-1.0436474,-2.024956,-3.0967677,-4.1525908,-5.2066021,-6.1721382,-7.152678,-8.1314631,-9.190589,-10.220928,-11.220413,-12.21494,-13.285151,-14.199622,-15.299923,-16.10354,-17.34984
.49951893,-.50495428,-1.5196513,-2.5290713,-3.4330771,-4.5760965,-5.4442825,-6.5621309,-7.5345244,-8.5445824,-9.4619541,-10.496275,-11.681857,-12.515643,-13.609873,-14.595574,-15.57048,-16.797939,-17.547953,-18.674044
7.4899168,6.3953781,5.3455687,4.2618737,3.2219896,2.1524453,1.0246795,-.096733235,-1.2045649,-2.2935176,-3.1975989,-4.3848042,-5.4465055,-6.5148802,-7.4200459,-8.7596331,-9.810936,-10.779574,-11.907706,-12.779907
-2.8636947,-3.8474343,-4.7918596,-5.7928948,-6.6759257,-7.6967001,-8.6433105,-9.7008934,-10.719815,-11.709879,-12.57341,-13.519775,-14.558942,-15.494446,-16.422337,-17.578468,-18.372192,-19.472834,-20.512346,-21.331318
.55548525,-.48677269,-1.4445297,-2.5127487,-3.4526794,-4.4614649,-5.5201192,-6.6298618,-7.5033832,-8.6289244,-9.4272223,-10.644498,-11.505735,-12.510921,-13.597271,-14.683553,-15.725177,-16.678516,-17.70586,-18.782797
