p_storage1,p_storage2,p_storage3,p_storage4,p_storage5,p_storage6,p_storage7,p_storage8,p_storage9,p_storage10,p_storage11
.90193516,.50447416,.25172812,.093885504,.04367305,.0083002523,.0011155822,.00012308781,0,0,0
.34979203,.71928996,.83105743,.37725925,.16742934,.047963429,.0088203596,.00044632392,.000013649749,0,0
.15415752,.41104102,.90538573,.59952205,.22381935,.093373016,.011287186,.00026713859,0,0,0
.84328407,.68946475,.39365539,.14849794,.023417862,.016005339,.0027918655,.000043555989,0,0,0
.27855965,.55853719,.91496938,.68040872,.30510855,.11952864,.033019423,.0019202135,.00004784757,0,0
.013448233,.071011767,.24120378,.66200089,.7345922,.29044458,.098097578,.00096471555,0,0,0
.84452665,.54134518,.29937732,.13598758,.063904032,.021076975,.0082280347,.0009521778,.000082288432,0,0
.84125417,.70957917,.33633041,.12467943,.068049654,.0094815549,.004413717,.000087167769,0,0,0
.21659724,.57833529,.93186957,.63567436,.15372166,.030763092,.015217673,.00024127307,0,0,0
.64381069,.91987824,.75974411,.54290694,.29360679,.19996093,.073751085,.013977827,.0017507283,.000063051608,0
.57549101,.93896347,.48922062,.146644,.034973513,.013184966,.0018102591,.000031252195,0,0,0
.84092152,.297622,.09066391,.013056334,.001929246,.00029927149,.000014490274,0,0,0,0
.76358187,.69545555,.23606114,.07343933,.010376084,.0020036695,.00044071898,0,0,0,0
.74623978,.81694424,.50318652,.22615071,.13985595,.022247432,.024229879,.0006140492,.000034525528,0,0
.27971026,.082181662,.028503267,.0053171404,.00094208284,.00069875189,.000024224084,0,0,0,0
.69201261,.97107238,.66520202,.40561771,.20695573,.1105292,.040387146,.0047515733,.00072755711,.000015988811,0
.031001478,.19537789,.76309139,.47250912,.11461752,.016293908,.00051952782,0,0,0,0
.48641676,.16221607,.048894364,.00605575,.00067614508,.00014651318,.000010450608,0,0,0,0
.92425603,.5194422,.27881366,.086802371,.035634845,.0073818048,.0040603094,.00010862898,0,0,0
.38343209,.080354862,.014278809,.002711663,.00037592105,.000012528717,0,0,0,0,0
.2469127,.069358259,.012771479,.0038951789,.00051265507,.000061985455,0,0,0,0,0
.51275575,.85908747,.68363738,.41805172,.13408709,.021188375,.016043056,.00064239872,0,0,0
.31080446,.06101118,.014138286,.0020716963,.0001206847,0,0,0,0,0,0
.37919199,.81627291,.69757223,.42372888,.14473036,.049030907,.011797118,.0003680223,0,0,0
.40438414,.76401067,.74133807,.34411007,.1208549,.053221572,.015620592,.00068209623,.000021993783,0,0
.55192828,.2497028,.096780576,.04561618,.009833321,.0029766692,.00047243544,.00002317245,0,0,0
.76487255,.8814013,.61766827,.31015822,.084657975,.035271194,.024539649,.0019606096,.000079586724,.000011422621,0
.74439186,.29513139,.061809227,.0081873871,.0016578271,.000092138376,.000025125706,0,0,0,0
.10218538,.56347722,.73837054,.17615058,.018488472,.00046209514,.000038229275,0,0,0,0
.40620604,.97256845,.44232258,.15415406,.031644769,.004189495,.00024283044,0,0,0,0
.76281464,.83514553,.51099581,.25449371,.10471772,.019730842,.009161273,.00024659943,.000063717147,0,0
.066072017,.19525771,.608055,.83070892,.40693146,.17146842,.021820178,.00059152272,.000020989908,0,0
.88432246,.43684965,.16328515,.023153611,.0064997314,.00066300732,.00019998284,0,0,0,0
.15786643,.40430468,.82324183,.64198267,.3488346,.16453129,.035196152,.0010100116,.00015903673,0,0
.96239191,.50937128,.2474186,.071496472,.021922752,.0023663815,.00073090906,.000020903009,0,0,0
.18449949,.55234426,.78257877,.30403465,.07745707,.0257548,.0055487878,.00004790286,0,0,0
.68508297,.4120855,.23938081,.12818867,.047344364,.0171762,.0077884668,.00069469505,.000086843873,0,0
.32734695,.12681469,.027737688,.006786766,.0014614766,.00042834086,.000026167623,0,0,0,0
.28152016,.52336013,.97774029,.67660296,.3952142,.13672869,.038732287,.0049451287,.00011758736,.000025701334,0
.024546249,.0018856062,.00028069501,0,0,0,0,0,0,0,0
.17930111,.43349108,.77117437,.71284837,.33026671,.15969813,.049008045,.0010555784,.000076822049,0,0
.10833544,.018986104,.0029272577,.00050378178,.000058818227,0,0,0,0,0,0
.23305006,.50787568,.90762353,.6306439,.27548873,.11208253,.037798047,.0037962042,.00008672211,0,0
.24668233,.53855085,.96422094,.56531,.24741077,.090417936,.015253014,.00047880691,0,0,0
.8050766,.38042182,.13344762,.038808659,.0083491541,.0026496602,.00024429077,0,0,0,0
.80791211,.39341336,.14224015,.034281641,.013193931,.001160223,.00039704662,0,0,0,0
.10053178,.021667799,.0055648843,.0012829293,.000079633697,.000033905664,0,0,0,0,0
.070958138,.19210935,.43813032,.92383701,.6778205,.26529104,.073507167,.007951281,.00026351932,0,0
.004001129,.015214019,.058450792,.1809172,.46194682,.7653417,.6974349,.15289387,.031051932,.00056948181,0
.54320747,.92688096,.53332585,.12335039,.065300949,.017272344,.0022811021,.000028318513,0,0,0
.18361543,.48818046,.9704206,.4898088,.22059628,.074015662,.013834259,.000036780475,0,0,0
.94674611,.64771914,.28620332,.13204955,.037389446,.0079557262,.0017109826,.000087239787,0,0,0
.90624702,.75216228,.41923189,.26134336,.10989235,.043266796,.010272872,.00082044175,.00006793502,0,0
.19382413,.39509538,.69875985,.99343073,.63971293,.33594489,.11721768,.025964512,.0019528127,.00029747028,0
.10116796,.039891768,.018454485,.0054872227,.0011062146,.00064939185,.00022396044,0,0,0,0
.33278263,.64388692,.9701305,.59995466,.18785435,.074012592,.034553472,.00054526789,.000029769448,0,0
.045788769,.13621953,.32217598,.57426447,.95217925,.49968785,.26616973,.033553626,.0035911333,.0001114221,0
.80648315,.32257056,.094730534,.010545509,.001021111,.00012087876,0,0,0,0,0
.65669179,.7128067,.22278497,.0333139,.00145375,.000089893816,0,0,0,0,0
.57950538,.29555082,.10745033,.04164955,.0098218769,.0011577418,.00032445096,.000035560715,0,0,0
.26010147,.64553261,.99647254,.60402727,.26957256,.085839517,.017193748,.001493645,.000011922144,0,0
.26299733,.59885883,.90441799,.60899031,.30601516,.083572119,.073915429,.0026403309,.000074422838,0,0
.59113371,.10592386,.02164501,.0020875062,.000086201886,0,0,0,0,0,0
.53431886,.20418243,.035686679,.0070688482,.00089448818,.00011635216,0,0,0,0,0
.70866817,.36383215,.14452738,.032977201,.013364457,.0020452819,.00016111312,.000028561737,0,0,0
.46106368,.80474418,.85866082,.53320414,.26949757,.081000805,.026945686,.002662749,.000068442539,.000011619417,0
.52554917,.98477918,.41173464,.18468048,.053222086,.0087490529,.00097542698,.00004119621,0,0,0
.90258592,.51592147,.26052326,.11299758,.02086146,.0065873903,.0017758973,.0001648106,0,0,0
.56004417,.26732078,.09573552,.036825798,.005807037,.0017673403,.00016786004,.000011732503,0,0,0
.20162405,.051564749,.020553505,.0027070572,.0006190163,.00013199134,.000020082851,0,0,0,0
.30395836,.073207252,.008019316,.0021758378,.00027032086,.000022994742,0,0,0,0,0
.36405852,.77633405,.82380354,.37782663,.1729044,.048055638,.013533841,.00055363029,.000041503001,0,0
.66531634,.91504842,.37066388,.23539454,.055230126,.021378689,.0017623178,.00020896585,0,0,0
.95389098,.50413126,.27007103,.1198789,.048564773,.015928317,.0034184312,.000048183392,0,0,0
.21479376,.57920712,.93283921,.34766436,.11534239,.011473327,.0019072792,.000014503985,0,0,0
.83228409,.3602142,.14907159,.02841012,.0014984108,.000824627,.000042277363,0,0,0,0
.054158017,.16488788,.39162049,.79987669,.74135852,.34596694,.13348433,.0070720073,.00013055674,0,0
.91369331,.50444996,.1166787,.010244306,.0034763918,.00018965454,0,0,0,0,0
.22366571,.54294527,.99696696,.5201273,.2037853,.079797596,.013198456,.00038769693,.000011008894,0,0
.51627898,.25273806,.11552706,.046630342,.019397514,.0034611765,.0013925573,.000069962138,0,0,0
.389375,.77420723,.80653602,.49753493,.2600905,.076699041,.024937946,.00062651531,.000029352344,0,0
.46825618,.97524792,.41990224,.15283763,.02344816,.0051967087,.00099425123,.00002585605,0,0,0
.63077128,.97930503,.52241963,.26802149,.082789853,.037973501,.0086907996,.00032907259,0,0,0
.95453906,.58252645,.28379586,.11591598,.024616981,.0068679214,.0012310749,.000070704336,0,0,0
.9494285,.45985767,.17178071,.027541392,.0086942697,.0018358318,.000085823296,0,0,0,0
.85053134,.61200839,.26108217,.043386769,.013506068,.0044925534,.00039246751,0,0,0,0
.52138126,.27644923,.10183173,.037940163,.014829759,.0092203002,.0014894332,.00012033816,0,0,0
.92458141,.52354097,.20897979,.057504658,.0065717096,.0021692566,.0002577088,0,0,0,0
.47317481,.25850537,.10570282,.03062004,.023399821,.0041430122,.00056207768,.000064455977,0,0,0
.26474392,.48537648,.77935648,.72130609,.43073165,.24070905,.069954917,.011593116,.00041553724,.000028755456,0
.0018485347,.024972387,.20228307,.78205991,.33138663,.079849251,.014573536,.000043073782,0,0,0
.98251063,.50491679,.20469424,.049653508,.014694996,.0027527947,.00048809836,0,0,0,0
.071257718,.21504983,.45803359,.72638857,.53160757,.37397465,.12123795,.012200154,.00048985361,0,0
.95369667,.50281805,.16652451,.032041781,.0067510307,.0011875225,.00016920548,0,0,0,0
.82023174,.77733737,.4535701,.1796803,.091066301,.02438652,.0072089015,.00063606416,.000035037585,0,0
.040337615,.17440043,.68046349,.74569631,.1885815,.10576086,.0057533346,.000078403886,0,0,0
.11208522,.35115966,.82001019,.72429991,.27018929,.095198855,.023854639,.0006445155,.000012399051,0,0
.14741424,.42240521,.93746662,.53677368,.25821471,.068666153,.0048249085,.00039833444,0,0,0
.16683975,.046579402,.0062490031,.0013319008,.00020772258,.000021879401,.000011722364,0,0,0,0
.70598686,.87087911,.59890622,.23197143,.1434221,.035091013,.0032047878,.0010546548,.000043684671,0,0
.89901412,.57007706,.23016654,.044765268,.0044878619,.001240059,.000027539967,0,0,0,0
.066053569,.014410516,.0038233497,.00077516737,.000088713903,.000038420621,0,0,0,0,0
.10619473,.35215217,.81743693,.61192936,.11890917,.021004051,.0034652825,.0000236901,0,0,0
.53207546,.85019296,.77153373,.41086093,.27532855,.12802719,.037501741,.0010424064,.00027988688,0,0
.55631387,.26650524,.057613116,.023246864,.0034186139,.00061580387,.00014716448,0,0,0,0
.83202147,.40591839,.15486516,.036547065,.0098464172,.0016084145,.00048767161,0,0,0,0
.015262147,.071620822,.32881621,.67304492,.69741017,.37386408,.068208411,.0015308715,.00001196293,0,0
.70305312,.76984441,.32354474,.11496837,.038185716,.003318727,.00037213197,.000011153857,0,0,0
.14453496,.031619973,.0055882088,.00081047509,.000092769595,.000013382609,0,0,0,0,0
.52739531,.29048157,.13125972,.042933937,.015662508,.0041653947,.0015355091,.000062410159,0,0,0
.90208483,.49531573,.10382552,.021487882,.0061974395,.00041476934,.000018921624,0,0,0,0
.042545635,.118603,.34360969,.67254436,.67355204,.48465061,.15813905,.014341548,.00041962927,.000056864639,0
.85133392,.60648167,.23003916,.051539186,.0059557771,.0010273576,.00022249063,0,0,0,0
.86457682,.59601271,.28363931,.082972132,.029057298,.0038323856,.0012024207,.000020012227,0,0,0
.062463257,.22963034,.44549179,.80260223,.70528781,.40494356,.1081905,.0087714717,.00014935926,0,0
.020185776,.1291144,.40467006,.96076435,.3618007,.13622577,.012826178,.000307093,0,0,0
.15074101,.32011533,.55080366,.86018097,.64245474,.43423039,.21059771,.041054625,.0020563677,.0002018533,0
.8437236,.31813884,.10744406,.011742289,.0015906965,.0003670452,.000019346224,0,0,0,0
.18177897,.042209301,.008247396,.0012263975,.000045479523,0,0,0,0,0,0
.2328933,.097237393,.036167424,.0085096126,.0037087419,.0012228391,.00022786061,.000015242912,0,0,0
.34150195,.75765103,.64796817,.25091648,.083244286,.0098340446,.002346281,.000052222575,0,0,0
.97756016,.50466716,.10290626,.031130085,.0059132609,.0017592534,.000046256489,0,0,0,0
.49584082,.17649147,.034699798,.0042238017,.00065490097,.00019703839,0,0,0,0,0
.083798312,.2190547,.58985269,.98202652,.55658901,.24310714,.074996769,.0024856159,.000095417578,0,0
.32717776,.83130819,.75870544,.33626142,.079448283,.017996052,.0025737572,.000032306973,0,0,0
.057670005,.1955923,.47506469,.86291009,.59444392,.28774613,.087474935,.012125693,.00028429014,0,0
.24753484,.06060002,.018559245,.003228934,.0004590629,.00010540942,0,0,0,0,0
.30729863,.1243697,.029981133,.0069743539,.0020912376,.00030585061,.0000735793,0,0,0,0
.67405045,.98378062,.72404736,.49740899,.29698354,.14091572,.072234564,.010036881,.0017516097,.00012104215,0
.23231913,.68039542,.70665079,.23336586,.037998278,.0093661565,.00093626318,.000019613737,0,0,0
.91822481,.48697874,.15511023,.075150266,.01529537,.0043646456,.00084170554,0,0,0,0
.97670132,.57678831,.23490891,.091066971,.0205508,.0065704132,.000068755588,.000014334794,0,0,0
.31124935,.80863059,.68894881,.25346783,.13137336,.026924605,.0014560317,.000086482978,0,0,0
.21207988,.49376169,.97014183,.49143562,.20528272,.054552857,.017946277,.00031393272,0,0,0
.57668245,.84398669,.50398988,.16636777,.061588969,.0084833605,.0017711739,.000041324533,0,0,0
.71214551,.83838743,.38153315,.23778312,.11359031,.025173783,.0065504294,.0002977002,0,0,0
.15170127,.44584459,.95516688,.48638138,.18366943,.066237666,.0041046641,.0001634511,0,0,0
.80020726,.49966371,.23788565,.079634435,.03860626,.0092349816,.0012176093,.00021572874,0,0,0
.51875317,.24563147,.076326437,.029665116,.014239321,.0012249412,.0005209283,.000015317373,0,0,0
.13551122,.34962952,.70928806,.77209574,.44027817,.14445382,.050384358,.0020579759,.00004857024,0,0
.38442367,.15042706,.037879273,.0078150406,.0017873428,.00040894657,.000023292909,0,0,0,0
.31489393,.1130688,.037596814,.0075350888,.0020527337,.00021141283,.000016719987,0,0,0,0
.10723733,.015343173,.0011307349,.000055246634,0,0,0,0,0,0,0
.75629681,.663459,.19923697,.045029029,.008140618,.00079455652,.000078382371,0,0,0,0
.63420302,.25668216,.045044497,.0098463995,.0021866539,.00016933394,.000044047134,0,0,0,0
.036470518,.14130345,.4671708,.96706235,.42011014,.16375041,.065184005,.0016612587,.000010440122,0,0
.45767385,.80536538,.83172673,.54417342,.23644891,.07625939,.030597614,.0020680407,.00017670837,0,0
.038945615,.13016781,.32340005,.61270434,.97698569,.48683187,.20025714,.022463785,.0012513079,0,0
.77077842,.42879137,.18145259,.063156798,.017001525,.0025290127,.001038371,.000068580448,0,0,0
.78555107,.85347313,.46510777,.31027779,.13043599,.027797746,.027117649,.0021119823,.000026246982,0,0
.023796562,.13296579,.49024585,.90810108,.44291294,.080463819,.017580742,.00023887698,0,0,0
.82049239,.70775151,.29995519,.11680182,.021589758,.0033791014,.0012312768,0,0,0,0
.085799731,.35149139,.90043908,.73602092,.23891167,.055840656,.0046287482,.00010610981,0,0,0
