p_storage1,p_storage2,p_storage3,p_storage4,p_storage5,p_storage6,p_storage7,p_storage8,p_storage9,p_storage10,p_storage11
.60292602,.4755455,.077969559,.0048120264,.00011708738,0,0,0,0,0,0
.070551164,.51232535,.55009878,.073405832,.0040595206,.00022947358,0,0,0,0,0
.29014516,.00098929997,0,0,0,0,0,0,0,0,0
.75085843,.19305342,.022379508,.00081426837,.000066753935,0,0,0,0,0,0
.67442864,.061387323,.0010131772,.000028045544,0,0,0,0,0,0,0
.89528686,.38081425,.07360962,.006133107,.00038156216,.000014832881,0,0,0,0,0
.80153298,.091356851,.0027139792,.000046819077,0,0,0,0,0,0,0
.1396262,.89544374,.06242061,.00072751415,0,0,0,0,0,0,0
.95408374,.14435343,.00422175,.000038146103,0,0,0,0,0,0,0
.89314795,.1651914,.0091769295,.0002409845,0,0,0,0,0,0,0
.18786453,.93101925,.11064319,.0030322457,.000056133296,0,0,0,0,0,0
.41460833,.029072355,.00071309216,.000012512953,0,0,0,0,0,0,0
.83980578,.20826568,.017340813,.00055493077,0,0,0,0,0,0,0
.98279703,.34912509,.048789918,.0043024616,.00025662349,.000010834643,0,0,0,0,0
.0058442978,.0001212506,0,0,0,0,0,0,0,0,0
.34797153,.017823635,.00020660981,0,0,0,0,0,0,0,0
.0016671078,.050751213,.5294497,.45988145,.045234077,.0015461498,.000014947347,0,0,0,0
.10495945,.77070951,.29514334,.023291336,.00028089629,0,0,0,0,0,0
.051685251,.00091881689,0,0,0,0,0,0,0,0,0
.57121789,.064240254,.0021331965,.000056288798,0,0,0,0,0,0,0
.78688091,.15764585,.014495566,.00075808738,.000015915779,0,0,0,0,0,0
.0018580133,.053029254,.40465173,.69644022,.06184167,.0031734726,.00018361319,0,0,0,0
.90006745,.071546391,.00088269735,0,0,0,0,0,0,0,0
.4826633,.57226634,.086850934,.0024979794,.000053007567,0,0,0,0,0,0
.27513859,.75646925,.086650141,.0021774487,.000035548124,0,0,0,0,0,0
.71974516,.12314589,.005805084,.00021781084,0,0,0,0,0,0,0
.73745286,.2403806,.057162683,.0080119306,.0004062193,.000037736634,0,0,0,0,0
.64501911,.62422264,.16296239,.016895177,.0020099822,.000034496818,0,0,0,0,0
.013286147,.34776631,.60770595,.039296426,.00035322312,0,0,0,0,0,0
.39064336,.049165353,.0032724738,.000081662205,0,0,0,0,0,0,0
.24406499,.85277647,.10528103,.0032880779,.00011058507,0,0,0,0,0,0
.50447601,.085202426,.0098248394,.00050117372,.000010342125,0,0,0,0,0,0
.3223305,.02764244,.0012274461,0,0,0,0,0,0,0,0
.95920855,.26528409,.02064297,.0008665538,.000030837225,0,0,0,0,0,0
.27482164,.90650493,.13506185,.020123938,.00072365324,.000011601008,0,0,0,0,0
.89588702,.33741665,.056663103,.0041519729,.000091819798,0,0,0,0,0,0
.22072941,.99555522,.19261929,.012878882,.0004848027,0,0,0,0,0,0
.11075971,.004468007,.00028838977,0,0,0,0,0,0,0,0
.23359001,.72188884,.064724885,.0015122133,0,0,0,0,0,0,0
.28229326,.016779277,.00078605657,.000016875956,0,0,0,0,0,0,0
.49820012,.57682711,.09359464,.002078952,.000074593852,0,0,0,0,0,0
.77442414,.16775961,.0196639,.00093544717,.000025826095,0,0,0,0,0,0
.74969465,.34760588,.044087723,.0021326174,.000031116339,0,0,0,0,0,0
.27739549,.72626865,.087223858,.0019125463,.000019010789,0,0,0,0,0,0
.18807741,.80024743,.37530982,.054027528,.0038837695,.000062747116,0,0,0,0,0
.74051386,.084360987,.0022222521,.000017382665,0,0,0,0,0,0,0
.12347845,.70514983,.44528449,.056207575,.0018151246,.00013778122,0,0,0,0,0
.83151233,.285992,.036191016,.0009767384,.000029769752,0,0,0,0,0,0
.14861256,.83180058,.29833484,.017147105,.00022948794,.000019799494,0,0,0,0,0
.15562209,.82671362,.4099949,.04694901,.0033728795,.000060517956,0,0,0,0,0
.49642253,.59354347,.085758582,.0051881159,.00015525139,0,0,0,0,0,0
.49819508,.071765326,.0024557649,.000081291822,0,0,0,0,0,0,0
.81649846,.20887274,.022176685,.0013226774,.000077929762,0,0,0,0,0,0
.47401816,.059298772,.0043566427,.000098468598,0,0,0,0,0,0,0
.45283097,.48561463,.039450936,.00054796343,.000010612623,0,0,0,0,0,0
.47554249,.73914063,.21964775,.040845994,.0027426393,.00017337102,0,0,0,0,0
.0054704999,.26325113,.44421211,.017472487,.000043128537,0,0,0,0,0,0
.41782576,.050455194,.0015305912,.000057035799,0,0,0,0,0,0,0
.78231221,.31338257,.027045744,.0005775821,0,0,0,0,0,0,0
.262299,.022301665,.00081465126,.000027004973,0,0,0,0,0,0,0
.2647666,.99145454,.23180452,.016290799,.00066382735,.000016101438,0,0,0,0,0
.38304338,.023323409,.00040466522,0,0,0,0,0,0,0,0
.94579118,.28065202,.024650244,.0012806891,.000026908634,0,0,0,0,0,0
.022471007,.00053853943,0,0,0,0,0,0,0,0,0
.66726756,.52288073,.0876211,.0089303404,.00059482642,0,0,0,0,0,0
.25840151,.92624128,.39849901,.083919302,.0046173381,.00038330368,.000015852838,0,0,0,0
.23705533,.97619706,.25016657,.018581472,.00093571219,.000018473209,0,0,0,0,0
.38066307,.51681697,.052310765,.00043365406,.000018569779,0,0,0,0,0,0
.97589451,.19034223,.017796906,.00055447454,.000013744776,0,0,0,0,0,0
.4094584,.20072615,.0019083698,0,0,0,0,0,0,0,0
.78787518,.3390882,.037171856,.0022560651,.000041330717,0,0,0,0,0,0
.0011711314,0,0,0,0,0,0,0,0,0,0
.92647582,.27841702,.027439246,.0019417465,.000043010521,0,0,0,0,0,0
.50552922,.72014868,.13356568,.014965781,.00055477966,.00001488928,0,0,0,0,0
.025381511,.34547806,.61852199,.08177527,.0040901746,.00014384404,0,0,0,0,0
.0034994872,.13547735,.75301999,.072098769,.0010294619,.000011428743,0,0,0,0,0
.98632264,.083013348,.0013044061,0,0,0,0,0,0,0,0
.21111393,.90268332,.14160004,.004598611,.000052259937,0,0,0,0,0,0
.78960568,.074999154,.0011341799,.000019243989,0,0,0,0,0,0,0
.66798484,.1431344,.016948288,.00096717384,.000025002182,0,0,0,0,0,0
.77188617,.20469306,.033548649,.002050614,.00017356167,0,0,0,0,0,0
.21463579,.039008696,.0047146589,.00018665436,.000028699689,0,0,0,0,0,0
.85005438,.090816297,.0014052099,0,0,0,0,0,0,0,0
.075350575,.46871641,.73974216,.15479399,.018511355,.00049642712,.000010087979,0,0,0,0
.90227056,.21009156,.018402733,.00093604584,.000022753567,0,0,0,0,0,0
