se_storage1,se_storage2,se_storage3,se_storage4,se_storage5,se_storage6,se_storage7,se_storage8,se_storage9,se_storage10,se_storage11,se_storage12,se_storage13,se_storage14,se_storage15,se_storage16,se_storage17,se_storage18,se_storage19,se_storage20
1.6482993,1.6316342,1.6111174,1.6000526,1.5830399,1.5624481,1.5527484,1.5346663,1.5208768,1.5038618,1.4826812,1.4625479,1.4501199,1.4366165,1.4407915,1.3989288,1.3755689,1.3637141,1.3574073,1.3409362
6.4462242,6.3852649,6.3169675,6.2516227,6.1844206,6.1161036,6.0534782,5.9939961,5.9275351,5.8749714,5.7937665,5.7261791,5.6598825,5.6059556,5.5420303,5.4721899,5.4010978,5.3440356,5.2820663,5.2148876
.61844695,.61035019,.60541469,.60276747,.6037966,.58415771,.58442867,.56354713,.57055593,.56582272,.56883699,.55011934,.5336979,.52889115,.54087871,.53580189,.54254252,.54373288,.51166242,.53720242
.84297377,.83790678,.81930888,.82528293,.80698568,.81078011,.81191236,.7761215,.78922027,.77145892,.77487749,.76437539,.74697125,.7485761,.75239474,.71385002,.70694315,.70724994,.70375198,.70165581
1.5245717,1.5091186,1.4969534,1.4864475,1.4674519,1.4485202,1.4357448,1.4108577,1.4066149,1.3709481,1.3837605,1.3394351,1.3196456,1.3335414,1.3156101,1.2897346,1.2944728,1.2701002,1.2594495,1.2695817
2.6875355,2.6597013,2.6271017,2.6086864,2.5803781,2.5528095,2.5169592,2.4898672,2.4542434,2.4563265,2.4124873,2.3941402,2.3691411,2.3119788,2.3067348,2.2872522,2.2423997,2.207958,2.2106652,2.1698484
4.4345641,4.3927412,4.3459539,4.3052588,4.2678456,4.2257066,4.1700783,4.1322713,4.0732765,4.0356011,4.0000033,3.9486458,3.9073188,3.8512294,3.7966087,3.7840528,3.7230754,3.6706719,3.64729,3.5858543
.92061764,.91537005,.90307909,.88365042,.86294824,.89693242,.84564656,.82562399,.90436661,.9433369,.82646841,.86065,.81373811,.78193706,.75548768,.82053071,.76766127,.77932459,.74793547,.72967935
.77939963,.77111852,.76202357,.75641662,.74974817,.7356078,.73490888,.73257041,.72480875,.72281361,.7065267,.70462519,.68257266,.68242311,.68422419,.66885465,.65120667,.65235686,.64422613,.65014356
6.656487,6.5652599,6.4795718,6.4001694,6.3085332,6.2118855,6.1421394,6.0570312,5.9387608,5.8585248,5.7713041,5.6974387,5.611989,5.5372243,5.4548016,5.3483458,5.2848473,5.193377,5.0778413,5.0038023
1.434183,1.4127202,1.4103215,1.4003431,1.3648291,1.3484203,1.3286905,1.322834,1.3202947,1.2826246,1.2817215,1.2758712,1.2438118,1.2400119,1.1912686,1.1922575,1.1989154,1.1577247,1.1535023,1.1408327
.93151808,.92192531,.90915173,.89731812,.89109528,.87570369,.87613332,.8750394,.84534055,.84658736,.84701127,.81638414,.81386149,.81847304,.79626501,.79404491,.77054143,.77655882,.77564257,.77108002
.56267345,.56261128,.54384691,.53930193,.5285843,.52988774,.52156758,.50799608,.49132785,.49644333,.47577843,.46973106,.47735882,.48246482,.45985261,.44897312,.39288133,.47417194,.39506009,.4294672
1.1853229,1.1795119,1.1519955,1.1446618,1.1413352,1.1228367,1.0820688,1.0711223,1.0675026,1.0866365,1.0584311,1.0440555,1.0052187,1.0197315,.97080851,.98298454,.98356199,.97843093,.94733816,.94595248
2.8161428,2.7764828,2.7422762,2.7120526,2.6720796,2.6331575,2.6088369,2.5383384,2.5642524,2.5171816,2.4770823,2.4303043,2.4211626,2.3487282,2.2909291,2.2807431,2.288352,2.2256837,2.1475339,2.1169322
.78580928,.78097236,.77248269,.76644659,.739416,.73369724,.74979919,.72303051,.73866278,.72386563,.70325416,.71081871,.68993765,.71497142,.68991977,.67093366,.6756838,.71759343,.66022658,.63405037
2.0585093,2.0339673,2.0100315,1.9929528,1.9547158,1.9169706,1.8845087,1.8518493,1.8510597,1.8214703,1.7878653,1.7794715,1.7788844,1.7208366,1.6687568,1.6512432,1.6347464,1.5878193,1.6010622,1.5832177
2.2743723,2.2514591,2.2276857,2.2080038,2.1896443,2.1774886,2.1440725,2.1179442,2.1133795,2.0869849,2.0580149,2.0391219,2.0184076,2.0042422,1.9770619,1.9732625,1.928109,1.9274541,1.8968183,1.8683745
.87473047,.85280854,.86122358,.85173798,.83389997,.82491857,.79721332,.80784082,.80697757,.81150198,.77144063,.75108778,.75902319,.72374374,.71631736,.72432297,.69525576,.70202202,.70198029,.70442212
1.0236812,1.0184922,1.0054941,.98862737,.96028221,.96811855,.94698876,.9027645,.90912348,.94626492,.90866405,.8953166,.88290578,.8912822,.8708933,.85927421,.89733279,.79837716,.82237196,.82250816
1.7562135,1.7331437,1.7243583,1.6933463,1.7030139,1.6723472,1.6484495,1.621158,1.5964994,1.5914307,1.5805502,1.5779636,1.5409018,1.554399,1.5199819,1.4696672,1.4867448,1.4274122,1.4114604,1.4266729
1.1000482,1.1014966,1.0706347,1.0615262,1.0668347,1.0556166,1.0465876,1.0173724,1.0119029,1.0156877,.99492985,.96570414,.95291919,.97587854,.91883385,.93335825,.92413336,.91507393,.88319558,.88654155
1.6014572,1.5776649,1.5584704,1.5510485,1.5382594,1.5317415,1.50604,1.4927853,1.466794,1.4558492,1.4431827,1.4245104,1.4087543,1.4033549,1.3938856,1.3645484,1.3425626,1.3123462,1.3193542,1.2948408
.8905434,.88030422,.85608172,.85373193,.8431108,.83819395,.83794552,.82959622,.81475133,.80903804,.77093917,.76584452,.78631938,.75285161,.75896049,.71838105,.70702702,.71189785,.74130213,.74311876
1.2385824,1.225412,1.2112014,1.1968753,1.2056807,1.1947579,1.168723,1.1533748,1.1290358,1.1340498,1.1250159,1.1052133,1.0981013,1.0775683,1.0943718,1.0820801,1.0661741,1.0421478,1.0386578,1.0121387
.89814788,.8860361,.86224842,.87307149,.85437202,.86538386,.80370182,.8386054,.82294226,.79350019,.77516395,.75135273,.75466871,.74080783,.768372,.75091249,.749116,.73801345,.74210072,.75418645
.72715169,.71358258,.72075319,.70500076,.69835788,.6916576,.65222383,.64707857,.6599071,.64600343,.65452141,.66198087,.64802092,.61567223,.61079824,.63286102,.59833533,.5886668,.617513,.5724206
1.0086458,.99787003,.98225319,.98629713,.95435983,.96418303,.95401961,.92938548,.97180021,.9090454,.91106141,.87020797,.87674046,.85504282,.83629751,.85073614,.86866051,.81501228,.81037635,.79185373
1.7913022,1.7871211,1.76283,1.7453717,1.6754462,1.6685059,1.6390893,1.6382394,1.6266167,1.6458509,1.5590616,1.5279102,1.5480386,1.5290809,1.4880106,1.4724995,1.4586169,1.408199,1.5046955,1.3628109
1.4915087,1.4909961,1.438257,1.4537023,1.4280884,1.4019401,1.4283495,1.3616667,1.3976697,1.3348906,1.3274621,1.2914901,1.3058553,1.2771635,1.2400546,1.1841949,1.1580455,1.1664934,1.2587538,1.109567
.74255645,.73359573,.72671354,.6969769,.69598466,.68493778,.70680565,.70201188,.68297917,.68907773,.6607933,.63970715,.62900651,.64230174,.64765322,.71453816,.66580582,.60001814,.6053133,.61724085
.80999362,.80067801,.79270303,.79094732,.7790705,.7699213,.76733297,.75746071,.75163901,.74355745,.72292483,.73099941,.72365147,.70470178,.69546652,.70021927,.69676268,.68259805,.66358465,.66637737
1.0375588,1.0295177,1.0250016,.99905533,.96775728,.97663838,.98948568,.96025264,.92705059,.94905758,.92203146,.92110515,.91826189,.90864688,.854581,.84192044,.85486823,.83575064,.86714315,.79432207
10.567539,10.433535,10.314067,10.167006,10.124856,10.022806,9.7769957,9.7713575,9.542593,9.424778,9.210412,9.3046494,9.0391932,8.8602276,8.8008833,8.7859821,8.5129642,8.3769617,8.1965036,8.0879574
1.0669131,1.0586382,1.0462903,1.0387921,1.0242119,1.0358417,.99595499,.96906143,.97126496,.96234798,.95242107,.94806272,.93211025,.92550021,.91375488,.91207927,.89584428,.86752748,.88149285,.86035615
11.226689,11.120955,11.001972,10.897751,10.755417,10.657416,10.551789,10.436913,10.316545,10.222059,10.09223,9.999012,9.874649,9.755744,9.659543,9.5584631,9.4327974,9.3063183,9.1939716,9.0737982
2.5028751,2.4762042,2.4518464,2.4234664,2.3927927,2.3657837,2.3340905,2.3108039,2.292645,2.248913,2.2358222,2.1883135,2.1744015,2.1550629,2.1301234,2.1043522,2.0637233,2.0653882,2.0132551,1.9876372
1.1958095,1.1837504,1.1777663,1.1612902,1.1670641,1.1782767,1.1654278,1.1487191,1.1666163,1.1426376,1.1321447,1.168995,1.1633424,1.1676636,1.1671468,1.2119036,1.1975207,1.2215418,1.2336799,1.2263075
.85863048,.85247338,.83249944,.83641344,.82937527,.82465285,.81495965,.81668299,.79444522,.76888525,.79547542,.77208114,.74789786,.76810825,.74689806,.73427266,.75048721,.7430898,.70696646,.72229797
1.9677323,1.9651886,1.9251792,1.8973745,1.8888309,1.8703527,1.8680743,1.8317629,1.8076885,1.7977539,1.7848762,1.7639339,1.7507563,1.7696314,1.695891,1.68799,1.6890323,1.63414,1.642715,1.6304551
9.0633612,8.9689293,8.8761215,8.8001671,8.6957445,8.615839,8.5217171,8.4311419,8.339571,8.2572947,8.1587029,8.0548868,7.9845157,7.8971167,7.8061738,7.7083392,7.6201057,7.5415726,7.4624615,7.3403668
.96293962,.95153821,.9486922,.94018686,.93227297,.90562052,.90843302,.89942551,.87966013,.89937711,.86642647,.84274638,.85972053,.84477621,.84566522,.81887752,.83211958,.79628807,.79660082,.77766472
1.4996115,1.4923295,1.4710928,1.4540093,1.4564167,1.4269297,1.4185067,1.3974987,1.4149789,1.3742052,1.3597044,1.3676027,1.3272959,1.3326266,1.3437194,1.3333975,1.256907,1.2987189,1.2821693,1.2637942
3.8755395,3.8367827,3.7990282,3.7583756,3.7197196,3.6801109,3.6417232,3.6010196,3.5610604,3.5212586,3.4876397,3.4446814,3.4108057,3.3638005,3.3330574,3.2964423,3.2489045,3.2159243,3.1642711,3.1354806
1.0998607,1.0830915,1.0781926,1.0694747,1.055777,1.0753628,1.0229949,.99836928,1.0021619,.99494541,1.0010871,.9600721,.97624201,.9473412,.95219886,.94493026,.93967432,.90002239,.90092307,.89492404
1.1625818,1.151533,1.1454046,1.1315656,1.1391023,1.1341538,1.1000623,1.0785109,1.0890374,1.0672685,1.0246806,1.058159,1.0413829,1.0185198,1.0084958,.9938131,.96753699,.97382814,.96627569,.93791443
2.9673452,2.9382427,2.9087961,2.8779371,2.8463063,2.8218517,2.7886879,2.7577493,2.7270658,2.6961548,2.67155,2.6364036,2.6190305,2.5884399,2.5511878,2.5285649,2.494103,2.4617934,2.4311509,2.4061654
1.049282,1.0408545,1.0261134,1.0020328,.98766917,.98189056,.97437888,.96273857,.92990178,.9430598,.9161247,.91784126,.87773991,.88659155,.89559579,.85366535,.82863361,.8233425,.81076509,.79904413
.99771172,.98729229,.97451901,.96397388,.97005457,.93899572,.92476857,.91202545,.91960013,.91379535,.89881033,.89049929,.89972675,.84570068,.833655,.83446997,.83953917,.84296036,.83312303,.78888279
1.9696999,1.9579524,1.9235871,1.8888246,1.9087211,1.8511294,1.7959461,1.8306148,1.7946177,1.7758843,1.7049115,1.6641989,1.6327511,1.6624211,1.630372,1.7232667,1.5453583,1.4971269,1.5288799,1.684833
4.4712992,4.4265585,4.3811145,4.3332558,4.2847939,4.2445588,4.1949325,4.1486731,4.1056614,4.0630784,4.0231032,3.9759841,3.9428792,3.8825622,3.8262072,3.7946532,3.7523639,3.7167654,3.648428,3.6231453
.66818559,.65861499,.6520583,.64973748,.64053053,.62287027,.64605218,.6220808,.61897051,.59859657,.61621565,.6094175,.57644457,.58327001,.57100642,.55710483,.58833772,.55397135,.56229496,.52461195
1.4471812,1.4331837,1.4259593,1.4127631,1.3886455,1.3551028,1.3802066,1.356441,1.3424944,1.3338426,1.3136616,1.3152213,1.2979726,1.2826743,1.2967759,1.2765368,1.2475727,1.253587,1.2230968,1.2266165
1.829052,1.8102161,1.767606,1.7578191,1.7272139,1.6972349,1.6981467,1.6409787,1.6383286,1.6354712,1.6177192,1.5924786,1.5544229,1.5582571,1.5323751,1.587774,1.4301559,1.454277,1.5621153,1.3356814
.76064152,.74800915,.75186259,.739627,.76370275,.69768542,.72198606,.72261578,.71874654,.70261323,.72415876,.71537191,.64853168,.66962576,.7116577,.67259318,.69533718,.65904593,.61689305,.59089106
3.1981514,3.1451817,3.0999343,3.1054695,3.0325086,3.1107945,2.9929941,2.8897233,2.9064453,2.8187215,2.8903749,2.7483552,2.8328407,2.744837,2.5921187,2.6315429,2.5967069,2.6314669,2.3968396,2.6220345
2.276334,2.253489,2.2255704,2.1959379,2.1749387,2.1615062,2.1283119,2.1097236,2.0591996,2.0435789,2.0230114,1.9612336,1.9819269,1.9190769,1.9584365,1.9020419,1.8693445,1.8370818,1.8407378,1.782979
1.8605757,1.8415312,1.8280995,1.8107896,1.7861661,1.7644049,1.750295,1.7281104,1.7208291,1.6930013,1.6699659,1.6577178,1.6169714,1.6224481,1.5975571,1.5845094,1.5624052,1.5553415,1.534649,1.5018388
1.014558,1.0061444,.97877854,.97015673,.95770133,.96657217,.93481594,.95671815,.92410171,.92013031,.89475477,.91408193,.88390362,.87692678,.84248573,.87052971,.83466178,.79884833,.80700141,.78780496
1.3752737,1.3630658,1.3444071,1.3348964,1.3173707,1.3062203,1.2945956,1.267679,1.2583314,1.2435635,1.2302006,1.2213892,1.2021703,1.1955481,1.158197,1.1659007,1.1632429,1.1372395,1.1053743,1.1203517
1.1504971,1.137396,1.1137631,1.1098748,1.0889877,1.0887978,1.0760894,1.0590807,1.0481421,1.0259256,1.0244561,.97493196,.99263358,.95567691,.94964504,.92472148,.90527529,.92625123,.91344911,.90566772
5.1117878,5.0584993,5.0051279,4.9584861,4.9049773,4.847692,4.8083448,4.7553911,4.713583,4.6509318,4.5972738,4.5478983,4.4981847,4.4517655,4.3767133,4.3373499,4.2868714,4.2365785,4.1960015,4.1357846
2.1675718,2.1449924,2.1242292,2.1087646,2.0775456,2.058584,2.0271869,2.0280774,1.9868551,1.9687849,1.9475783,1.9189825,1.9080831,1.8702604,1.8614943,1.8331816,1.8262377,1.7846078,1.7869656,1.7738808
2.7509599,2.7239957,2.6932795,2.6697133,2.6435354,2.6112118,2.5838649,2.5560496,2.5257361,2.4943743,2.4784849,2.4548481,2.4176791,2.3819678,2.3635738,2.3449748,2.3119078,2.2771292,2.2512686,2.2444637
3.9252377,3.8728445,3.8240387,3.7684281,3.7248788,3.6698713,3.6207232,3.5690272,3.5176523,3.4646509,3.4141147,3.3513596,3.3216705,3.2702122,3.2069399,3.1698728,3.1244519,3.0738633,3.0158656,2.9772851
6.3194666,6.2541895,6.1946578,6.128665,6.0680637,6.0061765,5.9285936,5.8716006,5.8086042,5.7442322,5.6776862,5.629972,5.5505323,5.4929323,5.4250612,5.3701606,5.3113604,5.2277741,5.1880527,5.1111689
.77134341,.7640661,.76110667,.74852127,.73754054,.73881227,.73186404,.71496391,.7153914,.68919671,.70079327,.69921023,.68516475,.67519325,.6642465,.6536867,.65335977,.65114981,.64776701,.62117004
2.189992,2.1700454,2.1442132,2.118048,2.095437,2.0800571,2.0515394,2.0357914,2.0005693,1.9845175,1.96928,1.947867,1.9222603,1.914993,1.8615168,1.8627148,1.8346338,1.8100698,1.7956583,1.7582648
1.7805761,1.7542243,1.7326839,1.7104939,1.6771113,1.6511163,1.6260566,1.6111702,1.5952361,1.6517541,1.521636,1.4920919,1.4864099,1.4621335,1.4484627,1.4198945,1.3829224,1.3852366,1.4283053,1.2840834
1.8931116,1.8757745,1.8528999,1.8419353,1.8034296,1.7976211,1.7850484,1.7526078,1.741474,1.7090957,1.7107325,1.710261,1.6617491,1.6461276,1.6176114,1.6042738,1.5888208,1.5627356,1.5800121,1.5462667
2.354444,2.3213236,2.3101983,2.2542453,2.2527101,2.2662156,2.2361667,2.1506455,2.1884425,2.0809479,2.1869831,2.0983684,2.0732212,1.9786808,1.9405698,1.9724668,2.0429704,1.8616439,1.8707209,1.7551411
1.2278494,1.2161064,1.2052411,1.1815866,1.1683646,1.1577021,1.1360192,1.1218162,1.106146,1.0790735,1.0663044,1.067075,1.0179222,1.0075951,1.0431663,1.0134441,.99477619,.972736,.92871988,.9434402
2.5236013,2.4960613,2.4615746,2.4236331,2.3972452,2.3659737,2.3188362,2.2987194,2.2601044,2.2486613,2.2025578,2.1634729,2.1410956,2.1040831,2.0822051,2.0201294,2.007206,1.9812312,1.9483421,1.9387132
1.0271945,1.010047,1.0040412,.99638873,.98271865,.97440606,.97083282,.9625507,.95270687,.94207418,.92321533,.90861309,.89815497,.91453344,.86561561,.88370895,.82565999,.86794633,.82992387,.82529891
.9943338,.98695254,.97132003,.96012688,.97266203,.9385891,.95292515,.95032817,.91986161,.87181962,.89356232,.88296849,.83576459,.83549255,.84708172,.84599406,.8230859,.80837959,.77256984,.77628678
.97924042,.96217686,.95747817,.94394606,.93436116,.91751117,.9149673,.88132197,.89746666,.85294122,.86699414,.87760174,.83655411,.84294665,.8436892,.81848317,.76706004,.79112214,.77480054,.76505202
.86249673,.8751632,.87161613,.87815017,.90212595,.91002506,.94152164,.94282442,.94277364,.97306001,.97636217,1.0401354,1.0175033,1.0748656,1.0942127,1.0941749,1.1374692,1.1664943,1.1556355,1.1623626
1.3074774,1.2956694,1.2775182,1.2702472,1.2524861,1.2461537,1.2257527,1.2222642,1.2103235,1.1952937,1.177285,1.1669409,1.1395448,1.1212751,1.1340719,1.1279814,1.0937651,1.0776269,1.0880544,1.0627886
1.363371,1.3538986,1.3281175,1.3394109,1.3102505,1.2779473,1.2717841,1.2808472,1.2599818,1.2509141,1.2262919,1.1889945,1.2005521,1.1807033,1.1819977,1.1551424,1.124836,1.127337,1.1024055,1.1167105
2.1964345,2.1642165,2.1369302,2.1132214,2.0845027,2.0599432,2.0358052,2.0048206,1.9860848,1.9344965,1.9330015,1.8956326,1.8382206,1.8174003,1.8106675,1.7729999,1.7475605,1.7385558,1.6747022,1.6708581
1.4122773,1.4025854,1.38235,1.3729606,1.3642532,1.3343365,1.3342464,1.3225256,1.2991011,1.2893068,1.2693167,1.2413952,1.2427922,1.2168051,1.1843534,1.1929082,1.2015988,1.1689641,1.1669406,1.1283467
6.664238,6.5991316,6.541914,6.4720812,6.4111457,6.347868,6.2773614,6.2254195,6.1587944,6.0958948,6.0334811,5.9752512,5.9187984,5.8462267,5.7995901,5.7312517,5.6911907,5.6107888,5.5465431,5.5083027
2.3704157,2.346169,2.3175309,2.2897601,2.2677104,2.2407234,2.21874,2.1769171,2.1686394,2.1438148,2.1124754,2.0843403,2.0627444,2.0225987,2.0260942,1.985667,1.9467571,1.9384561,1.9031042,1.8997201
.9591518,.95436329,.94070137,.93643671,.92974734,.91126835,.90756309,.9039771,.88711697,.86979944,.8741886,.87832654,.85783136,.87127286,.85010576,.85602289,.84380198,.81513953,.82290125,.83967143
1.3678179,1.3510511,1.3456814,1.3276637,1.3037456,1.2873837,1.2797027,1.2598221,1.2450815,1.2324671,1.2316233,1.1871604,1.1937267,1.1773674,1.1698852,1.1536462,1.1363986,1.1129832,1.1063132,1.1043284
1.1145325,1.1027333,1.0882151,1.0815328,1.0728246,1.0655884,1.0712464,1.0473154,1.0386769,1.0174073,1.0155759,1.0178996,.99515027,.99134034,.96616614,.9360655,.94269156,.9627918,.8985858,.89818239
.94053322,.9280045,.92301244,.90682882,.88397074,.88551372,.85982656,.85638034,.86215055,.82124525,.8189348,.80090451,.78229541,.80558538,.77524304,.78192014,.76979268,.73117065,.74484724,.73216271
13.199964,13.065353,12.941957,12.793462,12.666058,12.536723,12.421425,12.271498,12.151736,12.000017,11.899267,11.751396,11.616025,11.465607,11.33136,11.231929,11.082743,10.970602,10.824691,10.694118
.84943378,.84410512,.81999254,.82082015,.82982588,.80550385,.80181718,.79421347,.78026319,.77639872,.7691229,.78129447,.71029025,.72995979,.7274459,.71005321,.70731795,.70281023,.70240647,.68082404
1.0029931,.99369967,.97949564,.9943698,.94966936,.95357728,.92007047,.92777896,.95421875,.93302262,.92240667,.9173187,.90398771,.85697895,.85361671,.82798684,.83732039,.84768629,.86820298,.86198461
1.7475049,1.7371612,1.6977099,1.6834168,1.656032,1.6505543,1.6379828,1.6318299,1.5794787,1.5685761,1.5226307,1.5405145,1.4949216,1.4735781,1.4626969,1.413781,1.4420673,1.4011801,1.406142,1.40917
1.6230546,1.6068912,1.591983,1.5677991,1.5635293,1.5443277,1.5314807,1.5097795,1.5044024,1.4725074,1.4613299,1.44994,1.4311,1.4089253,1.3996273,1.384052,1.3671514,1.3511256,1.3234991,1.3135436
4.9717088,4.9078999,4.8311563,4.7792416,4.7015972,4.6538496,4.5494771,4.5005827,4.4480233,4.3652048,4.3260117,4.2419491,4.210547,4.1233482,4.0943775,3.9852884,3.9219832,3.8831952,3.8196862,3.7234607
.87071091,.85954821,.86840528,.8583048,.81062299,.82486016,.8524242,.82190669,.80523884,.76562858,.75506246,.74961215,.74750859,.73725319,.76082009,.71785635,.74606866,.70389974,.68633723,.77732968
1.8667258,1.8405788,1.8261338,1.8046944,1.7888423,1.7424736,1.7324734,1.7183503,1.6861633,1.6667821,1.6369672,1.6196438,1.6023206,1.583217,1.5823711,1.5470335,1.5488482,1.4893101,1.4660627,1.4130819
1.0559227,1.0455724,1.0333261,1.0231733,1.0123615,1.0013812,.99831486,.98609817,.97401196,.9494257,.95248002,.94167167,.92631245,.92937773,.91096097,.90011549,.90730435,.90029186,.86663687,.87638658
1.3277454,1.3124553,1.2941126,1.2816627,1.2597966,1.2375205,1.2276473,1.2067174,1.1950768,1.1822668,1.1647589,1.1532587,1.1393307,1.1256603,1.1124885,1.1030716,1.0781925,1.0709851,1.0578287,1.0400289
1.6444249,1.6338284,1.6154548,1.5878783,1.5705837,1.5610646,1.5372967,1.528067,1.5104741,1.4982189,1.4768047,1.4458714,1.4188608,1.4207089,1.4051443,1.4033564,1.3720067,1.3669655,1.3471508,1.3238447
1.999624,1.9798784,1.9595424,1.9343948,1.9051671,1.8937951,1.886958,1.859738,1.8364823,1.8254423,1.7912455,1.7724094,1.7633369,1.7325587,1.7149519,1.6877455,1.6697631,1.657759,1.645611,1.6240771
1.2797256,1.2633972,1.2699804,1.2373389,1.2191738,1.2248577,1.2224282,1.180673,1.1720179,1.1691351,1.1567913,1.0930046,1.1048214,1.0901134,1.0579312,1.0640713,1.0459961,1.0445579,1.0180812,1.0083154
.79211301,.78521758,.78044891,.77415949,.76317042,.7358768,.73790163,.73870075,.70513248,.71242255,.69502819,.70136106,.6812464,.68115318,.69472075,.66296488,.66591042,.64982587,.66753024,.61898655
.68653208,.6701836,.66720676,.65797186,.66471714,.67494261,.62981361,.60382825,.65769947,.61319971,.60720259,.578453,.59091836,.56657082,.62978101,.56647062,.5869664,.56290209,.56099993,.56365114
1.2550088,1.2446766,1.2327758,1.2192875,1.2024933,1.185931,1.1682401,1.1451138,1.1510429,1.1236885,1.0943719,1.119058,1.1149652,1.1325054,1.0692506,1.0593399,1.0453269,1.0868547,1.0165461,1.0577668
2.4969845,2.4697528,2.436336,2.4106076,2.3724215,2.3238983,2.2911243,2.2644379,2.2612431,2.2229369,2.2154248,2.1953876,2.1400669,2.1742165,2.0757313,2.0615525,1.980406,1.9772059,1.9207754,1.9954997
2.0492439,2.0353825,1.9996309,1.9744278,1.9584873,1.9450971,1.9039478,1.8956141,1.8726068,1.8779498,1.8452446,1.8133805,1.8121996,1.7858565,1.7670189,1.7285075,1.7314181,1.6959181,1.6969203,1.6210951
.70054376,.68951982,.67938644,.67128193,.67129731,.67492557,.64029741,.62056398,.6351704,.62985009,.6318081,.61242509,.6019032,.59633839,.59222996,.60294437,.59448975,.54343128,.56412423,.51055223
.71191883,.69440311,.71943927,.70506227,.67953169,.67448157,.63332701,.67237806,.65058613,.6469171,.66482401,.65855432,.6577487,.6222496,.63261956,.58022803,.60926116,.60364556,.60725152,.59771913
12.02625,11.900784,11.782614,11.66384,11.544688,11.415724,11.315713,11.191278,11.074172,10.945133,10.822655,10.711126,10.588888,10.462378,10.353672,10.210295,10.083968,9.9776411,9.8739882,9.7375536
1.6729765,1.6558437,1.6349357,1.6119943,1.5940613,1.5761592,1.5607957,1.5377696,1.5165766,1.4942313,1.4789559,1.4724729,1.4585277,1.4127407,1.3927921,1.3725905,1.3742315,1.3515997,1.3722193,1.3170868
3.3170421,3.2759466,3.2479475,3.2288661,3.1837997,3.1455269,3.1112387,3.1057305,3.05264,2.986752,2.9534101,2.955647,2.9129171,2.8860385,2.8569055,2.8385146,2.7947011,2.7553883,2.7109492,2.6758454
1.3913654,1.3757058,1.3660806,1.3502985,1.327768,1.298086,1.3003994,1.2696573,1.257291,1.2460941,1.2335656,1.232317,1.2005152,1.1551645,1.1755556,1.1442026,1.1595999,1.1416317,1.0883045,1.1195469
11.169498,11.058631,10.947637,10.828496,10.732118,10.615787,10.499568,10.379972,10.267083,10.156864,10.029057,9.9234819,9.8229628,9.7147303,9.6019716,9.4731445,9.3529425,9.2612114,9.1366434,9.0372505
1.3622317,1.3505329,1.3423992,1.3369137,1.3192747,1.3093439,1.3038613,1.2811968,1.2675657,1.2727281,1.2490023,1.2394351,1.2423127,1.2258409,1.2090439,1.1965195,1.2165825,1.1960793,1.1705966,1.1909777
1.1414945,1.1472707,1.1227154,1.0983268,1.080503,1.0736312,1.0839729,1.0901345,1.0642449,1.0615549,1.0609002,.98809671,1.0064561,1.0518793,1.0389429,.9641428,.96119636,.97590429,.90961921,.88762468
2.4700313,2.4373636,2.4017611,2.3692341,2.341058,2.311058,2.2822344,2.2415714,2.2270117,2.1865051,2.1709883,2.1371815,2.0960448,2.0669422,2.0341811,2.0465863,1.989159,1.94329,1.9132528,1.8784989
.84114164,.82738996,.82348484,.82002646,.8120243,.78407973,.77512193,.79465681,.76308161,.75700837,.75536394,.72344851,.78230208,.7255609,.71159285,.71535861,.69287372,.67781752,.67379874,.67085302
1.8623857,1.8445528,1.8236331,1.8103565,1.8301581,1.7772521,1.760765,1.7557828,1.7476134,1.731467,1.7664254,1.7105409,1.725884,1.6939604,1.7085658,1.6946599,1.7107898,1.7223498,1.6863372,1.6876917
1.3086439,1.2934089,1.280579,1.2708832,1.2388555,1.2341009,1.1990489,1.2104576,1.1738756,1.164245,1.1261859,1.1129084,1.1274798,1.1219324,1.0823616,1.0666201,1.0713495,1.0331327,1.0342959,.99318504
.8557741,.84988922,.83256555,.82258976,.82459003,.81631434,.81889707,.79374492,.80196613,.76140386,.7796067,.78602213,.72727656,.75707859,.73359692,.72642881,.71667898,.69791526,.72988629,.77226514
2.349689,2.3214071,2.2712564,2.2599621,2.2743614,2.2206702,2.191422,2.1504946,2.1168942,2.0916224,2.0971036,1.9806685,1.9773269,1.9979005,1.9353842,1.8842918,1.930794,1.8130282,1.8755444,1.809587
6.0490417,5.9744291,5.9206772,5.8489404,5.7712841,5.6770577,5.5984521,5.5900254,5.5126867,5.4353256,5.3626528,5.2741895,5.1689935,5.1419597,5.0622959,4.9962296,4.9157043,4.8703084,4.8280864,4.7274694
1.0879372,1.0777733,1.0657368,1.0701884,1.0535163,1.0405426,1.0255051,1.0235492,.99793071,.9985947,.97003895,.95816511,.95329779,.9388181,.94430572,.91066808,.92001063,.89680779,.88745612,.8939302
2.200655,2.1733367,2.1327567,2.1160107,2.0911641,2.0534735,2.0255885,1.9992702,1.9577472,1.9389437,1.9130038,1.8902647,1.8586909,1.833317,1.8055784,1.7666993,1.7281713,1.6984487,1.7099602,1.6566287
1.2782564,1.2630408,1.2450384,1.2330258,1.2139192,1.227553,1.1858089,1.1633916,1.1602609,1.1487553,1.1061985,1.1158768,1.1002859,1.0710784,1.0595214,1.0561702,1.0254612,1.041211,1.0114825,1.008925
