se_storage1,se_storage2,se_storage3,se_storage4,se_storage5,se_storage6,se_storage7,se_storage8,se_storage9,se_storage10,se_storage11
.73635286,.74602097,.72913074,.71260762,.70822507,.72405136,.7336778,.69101495,.72173619,.62837017,.65111679
.86497748,.85659307,.88689387,.86804587,.89355057,.85284412,.90948176,.94110054,.91082984,.93131012,1.0435271
1.0638202,1.0711929,1.0493312,1.0816838,1.063035,1.0746952,1.0231818,1.0706877,1.0798736,1.0336159,.99918252
1.145394,1.1406758,1.1226799,1.1300676,1.1189817,1.0925413,1.1087637,1.0898888,1.1160222,1.1215082,1.0897101
.95821691,.95871276,.95280451,.94617158,.93524259,.94684964,1.0214427,.88835591,.86655921,.89304292,.90803385
1.1265765,1.1312103,1.1325264,1.0742369,1.1314869,1.1239843,1.038635,1.071471,1.0913249,1.0836159,.94872695
1.4208285,1.4087814,1.4041818,1.3872387,1.3896953,1.4218006,1.3759618,1.3456709,1.3054129,1.3751997,1.3299223
.85795724,.85425544,.85067028,.90556383,.85364521,.87856233,.8901692,.79202646,.82541329,.81346852,.85385323
1.0280343,1.0123615,1.0168267,.99290544,.97892308,.93675816,.97896767,.94198179,.98346889,.96944618,.94620371
.82143211,.83357376,.80625123,.81771022,.80641001,.83851099,.8422907,.74957108,.8258518,.75357741,.7830686
.89228338,.89996141,.89161599,.88564432,.94450235,.87477905,.87111521,.89753622,.90029258,.84213901,.92608255
.92553717,.92116946,.89954203,.95129806,.92265356,.9018926,.91822082,.87332135,.87649471,.8662017,.81935823
1.3242599,1.3264048,1.3050976,1.2888553,1.3083636,1.286183,1.3455226,1.277686,1.2553029,1.3731198,1.226949
1.3496054,1.3541454,1.3372744,1.2850462,1.3320609,1.3617823,1.3216071,1.3920882,1.2271284,1.3647151,1.2580633
.90580028,.90763026,.92588961,.90183496,.91327912,.86101508,.91467965,.92121571,.94299799,.78613323,.89290679
.51650238,.52885735,.50871682,.50311548,.51774234,.50186449,.50891876,.46768081,.47709191,.500853,.47052115
1.0499142,1.0486794,1.0330691,1.0220846,1.0327079,1.0242378,1.0272532,1.0099463,.92552483,.995579,.98826897
.73501533,.71129006,.70980799,.71115977,.68762183,.67520678,.708004,.71239066,.6359238,.67442733,.55337065
.85931236,.86124152,.87595707,.84245366,.85314012,.83824909,.8376525,.85334009,.86604065,.88885802,.86849993
.71307784,.7016145,.70150578,.71057034,.70672053,.72690415,.6960994,.69692653,.68999195,.66541874,.6693157
.87120944,.8660689,.86864495,.8864851,.87644935,.81517571,.84641248,.85350031,.78268927,.75528586,.83965474
.77446973,.75714189,.75875682,.76461548,.7647658,.76188415,.76896346,.72775412,.79711473,.72234726,.66341847
.6434018,.64161944,.66116393,.6920622,.61095214,.6614092,.65065134,.63079989,.67867017,.68890727,.63431102
.67867595,.67681336,.67688233,.66591018,.65726113,.67610019,.64554262,.59787273,.60854554,.57594603,.63691974
1.0167977,1.0052379,1.0128642,.98860961,1.0247229,1.0262649,1.0027454,1.0043776,1.0210295,1.0066657,1.0368444
.74245143,.74355918,.73444647,.70577419,.69585949,.70795161,.73393381,.7156167,.65495491,.69772232,.68002886
1.3888522,1.398461,1.3887196,1.3148594,1.3558618,1.3928983,1.4173468,1.2773935,1.38976,1.3724607,1.3688599
.46576029,.45887044,.46396393,.47592548,.47103706,.48789757,.41833514,.48021978,.51284432,.48357615,.3992576
.73166502,.73315763,.72418833,.71884263,.7255708,.70665681,.68600708,.72004545,.7344712,.66879714,.7125625
.89859414,.86707664,.87835813,.89274752,.87969965,.86934906,.83595872,.90662366,.90139145,.93699586,.86935598
.85097438,.84962815,.8226611,.84768903,.8336767,.80940539,.85678363,.84338319,.78499848,.76419884,.69276798
.8176195,.81148648,.82603192,.7965675,.80406237,.79147381,.80771631,.77533233,.79225194,.76951015,.80991429
.79116642,.78902501,.79069358,.75564915,.75947422,.73606682,.73039311,.76685971,.76241148,.74477392,.65787125
.78946114,.78301036,.77901208,.792422,.76068521,.81300581,.79955155,.81171328,.86306113,.76874936,.75634277
1.0583442,1.0247545,1.0169259,1.0467055,1.0319345,1.051258,1.0638419,.98825026,1.0064923,.98491317,.99107105
1.2615441,1.2549634,1.2657546,1.223657,1.1925489,1.2464496,1.0611542,1.2066251,1.2312881,1.1985481,1.1815344
1.417348,1.4131594,1.4082624,1.3947439,1.3582283,1.3507816,1.3915564,1.3873086,1.2553618,1.2620171,1.3111372
.85810626,.88977915,.85465401,.81098813,.83660018,.83577383,.81984901,.89116347,.79958987,.90854067,.72987849
.83867902,.84132832,.82163632,.82376027,.80676228,.84487593,.79492372,.81244236,.85780245,.82738543,.80934423
1.1117535,1.0808619,1.076058,1.1045136,1.1318343,1.098387,1.0350968,1.1043823,1.0641028,1.0548525,1.0460452
.83106923,.83565664,.81203717,.80227792,.81434721,.81480879,.74107093,.78977793,.77016509,.76852125,.74469191
.87526733,.86766434,.84702337,.83916336,.85357833,.8549763,.83999747,.85015339,.83688068,.82533848,.84141332
1.1571596,1.1597996,1.1778609,1.1573298,1.1666787,1.0975304,1.0779455,1.120015,1.0979098,1.0925493,.90545958
.87117326,.88194865,.85762674,.80339569,.86484712,.84689468,.88984293,.78252667,.75323671,.75932354,.80448562
1.0450413,1.0528063,1.0354245,1.024194,1.029489,1.0590165,1.038083,1.0712336,1.0766679,1.0584134,1.1282405
.78831649,.78635496,.79342276,.77251625,.80603254,.77662206,.78506476,.79109329,.84931803,.79793018,.91136479
.63291979,.62082469,.62916982,.62086153,.63784498,.58467364,.67758769,.63329357,.57882863,.54445523,.63798618
.95282465,.92414594,.92898023,.9279905,.95518231,.97992778,.94024181,.90734875,.92769808,.91899461,1.0000277
1.2450104,1.2380461,1.2036241,1.2386826,1.2288225,1.2395343,1.246985,1.2018495,1.212607,1.1383017,1.2073117
1.2943543,1.3062341,1.2803527,1.3506342,1.3223537,1.2710146,1.2824603,1.3079375,1.2827368,1.1701623,1.3021926
.76532364,.76373196,.75780249,.75847721,.77307713,.75756514,.73113668,.69738275,.71999258,.74552482,.6947273
.7449553,.74300736,.73298812,.73777121,.70163536,.770935,.76511949,.76480412,.67521024,.71475601,.79980159
.63156915,.64090353,.64299899,.61024505,.6318,.62406063,.68774039,.62141556,.67910117,.66419339,.72825044
.92781132,.92579353,.90822202,.92502481,.90990543,.91748357,.91806096,.91030747,.91903967,.95650786,.91548425
1.0699354,1.0708714,1.0594006,1.0694124,1.0637162,1.0513175,1.0714557,1.0039413,1.0321378,1.0349824,.91231728
.74646217,.74492669,.75316352,.70096868,.72090828,.777013,.76511562,.6738897,.74726868,.6646955,.76074326
1.1316502,1.1212389,1.0923765,1.1155303,1.1369113,1.0730695,1.1186427,1.1441677,1.071557,1.1243868,1.1517547
.90326929,.90302294,.89402348,.90012097,.89408922,.89185232,.91514081,.8770144,.89676082,.87377477,.82814151
1.0565926,1.013374,1.0668349,1.0439824,1.0545743,1.091905,1.0627942,1.0396911,1.0341591,1.0794517,.94309384
1.0026453,1.008423,.96692908,.9871906,1.0165112,1.0836186,.96231496,1.0288453,.9745217,.95063835,.95160985
1.1294986,1.1450316,1.1470999,1.1077435,1.0816128,1.0649685,1.0949165,1.0353116,1.0663031,1.0617076,1.0209956
1.2510108,1.2501634,1.2428292,1.2327588,1.2534308,1.2298204,1.2249329,1.1894875,1.2155185,1.0969224,1.2364584
.75626785,.7361204,.74609053,.72804898,.73143345,.73666042,.76149255,.68822896,.68291616,.70049006,.78153658
.54715514,.54393852,.56306219,.53260618,.53872806,.52782011,.5500505,.5075801,.59624612,.57620633,.61450672
.92906159,.92159212,.95901531,.92922193,.91518915,.90028137,.89941847,.90101135,.89108175,.91669762,.87628603
.87098461,.86968762,.88135242,.86294496,.85387576,.86978531,.88894415,.85943449,.83469647,.88868505,.90012664
.92360616,.91939956,.91869605,.91328001,.90971458,.93099326,.876665,.81428504,.89105552,.86650515,.80835462
.97878754,.98593611,.96807128,.96838158,.95822638,1.0055223,.95898914,.94640261,.95843226,.98771393,.90445095
1.0055832,.99026412,1.0027758,.97631961,1.0050708,.94739503,.9779796,.9477067,.91510212,.94873172,.94780993
.89748931,.89141005,.9609639,.963202,.8762148,.91489273,.8159191,.84091038,.91745931,.77088791,.773974
.60281694,.58215785,.59803957,.61780971,.60211974,.55960327,.64113009,.61296731,.65029502,.67305708,.62514323
1.0558687,1.0529227,1.0983548,1.0528246,1.012153,1.0430642,1.0083435,1.021909,1.0794967,.97264594,.99618274
1.3146331,1.3101809,1.3077751,1.3181252,1.3080149,1.298175,1.2479579,1.2934452,1.3917384,1.2340477,1.2184148
.73315877,.72686964,.74861246,.7380923,.71098751,.74428046,.67642778,.66563952,.74347949,.6543147,.66300249
.84512305,.83529228,.85559338,.83525348,.83849543,.83920068,.85613018,.81966084,.86124909,.83842051,.89705795
.73152345,.730735,.74702895,.71089327,.72896445,.73723847,.75522953,.6949873,.71584731,.73038292,.71030796
.90115452,.89303935,.88862842,.89987838,.87887996,.86174148,.89800066,.91614342,.88903993,.87174612,.88874704
.8043679,.79470193,.80421543,.80142361,.78492856,.81911433,.82329297,.77467138,.7917847,.74144977,.76371396
.76866901,.77774572,.75497139,.78214133,.76534814,.75400102,.7632544,.66708595,.7100383,.7308507,.70828193
1.0379964,1.0498132,1.0353693,1.0362245,1.0288951,1.0431985,1.05353,1.0863187,1.0381347,1.0840175,1.0133492
.94057983,.93782234,.91293496,.90905744,.93099475,.90384132,.88865203,.89463151,.86406505,.81547213,.8552075
.82161468,.82021695,.83244449,.7713719,.84157032,.79861653,.83723056,.84568816,.793567,.88644427,.79613179
.82283407,.82314277,.81962574,.82696319,.81987762,.80684364,.7226066,.74801093,.82868576,.74754584,.65047604
.81281769,.80746353,.80935133,.79686087,.76839828,.78206313,.82235855,.82423383,.75898021,.85609007,.81836563
.9480384,.93913811,.94456655,.89431709,.90202373,.94363809,.97509706,.95754319,.92665523,.99598259,.9134081
.91328901,.92017597,.89771545,.8972798,.90614766,.91861856,.91659039,.88529325,.93191427,.86925387,.93492496
1.0999819,1.0551515,1.0973302,1.0925227,1.0715785,1.079327,1.0794145,1.0063607,1.0256736,1.0191592,.98118603
.75853121,.7700091,.78295422,.75578815,.75125027,.74831283,.76851761,.75492734,.73890036,.80019808,.76655537
.96707678,.93810475,.92847657,.93727028,.9601112,.97388196,.96429211,.99002129,1.0260795,.88358253,.9354127
.91832525,.9274621,.92230922,.90491349,.90983289,.94031745,.93035644,.90567601,.9951188,.91914797,.89824885
.63776696,.62280899,.63708347,.61133289,.61216056,.67862451,.6651333,.59144586,.67559129,.66667908,.62600178
.68752122,.67835444,.67052943,.65448064,.71262932,.6573391,.6594311,.65971667,.65401268,.63956749,.63703203
.92294002,.91734964,.9077493,.88554156,.91317159,.8993538,.83900893,.85211504,.86520696,.88145983,.91050482
1.0382406,1.0273074,1.0554887,1.0079525,1.0337868,1.0474877,1.0177878,1.0348607,1.0294257,1.0227735,.98176754
.90408695,.90957087,.86112583,.88808531,.89095247,.85973334,.89726824,.89314365,.84418756,.89052045,.77997994
.94368261,.96162045,.9346627,.9721477,.91399664,1.0270672,.84262747,.96122074,.92049086,.9499023,.87622231
.63464367,.62007135,.65030617,.66759276,.6261692,.61542273,.62864238,.60181093,.66524535,.6863094,.62335169
1.4224211,1.432813,1.4264677,1.3648665,1.3948506,1.3951024,1.3630936,1.3521872,1.3451798,1.4612066,1.3654084
.89403611,.88765454,.85078162,.9248898,.88206547,.88095313,.85143685,.92951101,.92745876,.92789745,.90940166
1.4754195,1.482379,1.4944077,1.4539875,1.4838841,1.4507848,1.4379542,1.4952611,1.4606628,1.4108932,1.3986868
.89946002,.88386267,.88754034,.8829869,.8672055,.89035326,.87049526,.82688004,.83618206,.80908561,.76747572
1.0899624,1.0838851,1.0847805,1.0522332,1.0955337,1.1124566,1.1095831,1.0656909,1.0305856,1.0388893,1.1370802
1.0835129,1.0828063,1.0803668,1.0888249,1.110791,.99521434,1.0497172,1.1172302,1.1367377,.96137291,1.0205944
1.5623044,1.556482,1.51062,1.4678732,1.4431775,1.4957713,1.5098847,1.4076607,1.437824,1.3751736,1.2907736
.8057155,.8114835,.79004055,.81338257,.78265685,.7656762,.75491142,.79890716,.76004922,.7330724,.65744907
1.095576,1.0854421,1.1090907,1.0717707,1.0638061,1.0389919,1.0925947,1.0345628,1.099066,1.0433565,.99463952
.7311312,.73240024,.74316269,.74688268,.74878961,.72050697,.69305295,.79861605,.72475392,.74823463,.72256052
.91780162,.90515172,.91678745,.90441746,.9087956,.88760775,.90697205,.93019408,.94249779,.89141363,.90521955
.71480954,.72343814,.74290985,.71051508,.70984888,.69130069,.67965114,.66554469,.65636265,.65469521,.67970991
.87597132,.8626557,.86025316,.88649708,.87585574,.88378513,.86271292,.8915388,.88917488,.83055317,.85873705
1.0569757,1.0452909,1.0909042,1.0113676,1.0440075,1.038546,.98744529,.99492836,1.0100131,.97073752,.92465526
.87831157,.8830449,.90107155,.86969763,.86728525,.92300355,.93919736,.85514134,.96059477,.90515596,.85828525
1.0595273,1.0408052,1.0608466,1.0318676,1.016062,1.0394666,.94892073,.98771054,.99143779,.95037311,1.012923
1.2224981,1.2186725,1.2160419,1.1960361,1.2131054,1.1570951,1.186733,1.1622733,1.2134656,1.119957,1.1170877
.62796396,.62138402,.62562501,.61966681,.59938985,.66088021,.61758476,.64628911,.57677579,.6467827,.51816559
.87017524,.86450148,.85018378,.88306326,.85726023,.87623566,.86120069,.83892167,.81861275,.86318415,.83547091
1.0483713,1.040966,1.010847,1.0037218,1.0236485,.9956134,1.0006343,.91185576,.92530352,.88426369,.99197447
.88352972,.87267947,.90759307,.8877539,.86915678,.87536979,.82033736,.85764867,.84248906,.82427967,.94093359
.64362597,.64614606,.66723114,.68187571,.68029445,.65200514,.65211153,.64294869,.62904006,.6535306,.76384717
1.1694896,1.1793226,1.1528305,1.180058,1.1757078,1.143339,1.1241039,1.1632445,1.100027,1.214366,1.1104293
.79422665,.80837089,.74858749,.80179489,.80498767,.81472296,.79484421,.78348994,.71035016,.67918718,.80471641
.89540935,.88868588,.9099564,.84499574,.87029088,.91316563,.94408482,.84447533,.79296339,.83664441,.85096234
.87214595,.8773275,.84752631,.88684875,.86535722,.7779783,.7998358,.83791435,.83174396,.84708816,.79952079
1.0320083,1.0238672,1.014645,1.0269533,.9952687,1.0009472,1.0069283,1.0064362,.95695132,.99572265,1.0487087
1.0285962,1.0273931,1.0048488,.98965323,1.0176669,1.0673246,1.0179483,.93759656,.95013463,1.0070662,.93426073
.80450022,.78717268,.79149121,.77427512,.81681186,.85128284,.77567965,.79939443,.81121755,.76399487,.80991024
.72136521,.71004677,.71677864,.69065803,.70074296,.70845556,.72821456,.6896643,.70887327,.59685397,.6913718
.70451802,.7012853,.68647784,.7223829,.71055216,.70218801,.69778025,.63948733,.72375274,.67511272,.72331953
1.0135416,1.0007006,1.0121436,.98902762,1.004963,1.0565,.97043264,.90844405,.96531844,.98792857,.9703477
.84068477,.83330119,.89138794,.83366573,.82422566,.80826604,.82601261,.83093339,.81747663,.90373516,.79776406
.75676495,.76151425,.7667678,.73704088,.73933047,.67998201,.69499803,.75038832,.69633079,.65301859,.74636149
1.0641173,1.0513976,1.0458655,1.0909098,1.0829465,1.0871551,1.1061702,1.0537654,.97850382,1.0417864,1.1309904
.89453036,.90552127,.88042456,.8813023,.87268174,.82260579,.82663071,.88829583,.8393172,.77852172,.81999427
.82922184,.82937694,.82416868,.81807572,.81319904,.82534951,.74792773,.76893073,.83563548,.7979269,.84393495
.88060862,.89181364,.90302724,.82782274,.89332026,.92223299,.91590309,.87558413,.88452125,.84783161,.88883203
.80867803,.82198483,.80249661,.80688894,.80096197,.80326372,.763062,.84078932,.86619037,.85060942,.75451416
1.0306466,1.0293883,1.0185494,1.013186,1.0943758,1.0212344,1.0287157,.97604632,1.0108011,1.0310147,.98885435
.82194716,.80997235,.77097678,.8021459,.86232597,.76438981,.80744028,.81906855,.83080959,.7572313,.73419249
.95278215,.94636911,.96256882,.9878903,.95110244,.93604994,.91550696,.9607566,.86744541,.86797243,.94719082
1.0308032,1.0324346,1.0073918,1.0631876,1.0111223,.98827082,1.0276786,1.0229375,1.0288892,1.0953677,1.0611902
.63069862,.63590968,.61337078,.65288264,.62062395,.62733215,.56116259,.60596782,.6133554,.58218622,.64511079
1.0474747,1.0536807,1.0579036,1.0152663,.99243701,1.0197922,1.0377147,1.0067137,1.0605326,1.044034,1.0196822
.91411251,.9099319,.92576087,.92153066,.92659956,.93732536,.88317406,.92507601,.91353422,.92483872,.89839721
1.0758734,1.06043,1.1008762,1.131162,1.0682739,1.0353234,1.070565,1.0411155,1.0315152,.99224174,1.0262468
.97040713,.9437952,.9621436,.93802291,.98127353,.9709993,.94135749,.92172468,.93583924,.87444699,.97302234
.83467162,.82403356,.8257603,.8323856,.81698179,.82349169,.8267113,.83240569,.88684738,.83245647,.80915964
.85201377,.85187644,.84836507,.8384437,.82265121,.82760584,.82216859,.81559759,.78061277,.77457893,.7872687
1.0323068,1.0265361,1.0300261,1.0416245,1.0021473,1.0045587,1.0102676,.96967447,.9758907,1.0139568,.94893855
1.3076463,1.3040076,1.3050278,1.2548379,1.2920605,1.3105922,1.2316231,1.3256758,1.3069803,1.2347364,1.2190386
1.1173576,1.1106939,1.1493841,1.1166836,1.0727893,1.1040797,1.065221,1.0769142,1.1048743,1.2019967,1.1210481
.99105734,.98695284,.97915548,.99264938,.95655727,.97433323,.98902309,.91428345,.94732159,.96639341,.90614486
.87498462,.86346674,.86118877,.9070667,.85901093,.80653268,.89760917,.84108305,.853333,.82897753,.80925965
.84133548,.85091782,.86300981,.82583004,.83746499,.84367025,.7938621,.8734442,.83232254,.76910746,.77123266
